deletion_position,deletion_identity,deletion_support_sha256,layer,order_k,subset_mask,critic_seed,representation_dim,target_dim,n_samples,n_train,n_val,n_test,best_step,final_training_step,best_val_mi,test_mi,test_product_shuffle_sd,heldout_joint_minus_mismatch_score
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,15,2,9,23,2560,1,7362,6596,209,557,900,1000,0.8144303262233734,0.878139058748881,0.308041011945109,3.537482261657715
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,15,2,9,37,2560,1,7362,6596,209,557,900,1000,0.7567088603973389,0.8130317131678263,0.2427353044069339,3.4484822750091553
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,15,2,10,11,2560,1,7362,6596,209,557,975,1000,1.2232959270477295,1.0457199017206829,0.4464036718314084,5.080256462097168
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,15,2,10,23,2560,1,7362,6596,209,557,625,875,1.0135784149169922,0.8830101191997528,0.27778059761371837,3.408550977706909
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,15,2,10,37,2560,1,7362,6596,209,557,850,1000,1.1426802724599838,1.0789768298467,0.34880367172688426,4.440213203430176
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,15,3,11,11,2560,1,7362,6596,209,557,950,1000,1.076095461845398,0.36052826046943665,0.7571601007394414,3.636615037918091
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,15,3,11,23,2560,1,7362,6596,209,557,950,1000,1.0074374675750732,-0.17003138860066733,1.0329477052488365,3.6290738582611084
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,15,3,11,37,2560,1,7362,6596,209,557,925,1000,0.9759584814310074,0.2349789539972941,0.9663199355134715,4.010758399963379
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,15,2,12,11,2560,1,7362,6596,209,557,1000,1000,1.0622029155492783,0.9870186646779379,0.17509427166738392,5.106096267700195
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,15,2,12,23,2560,1,7362,6596,209,557,1000,1000,1.0148018598556519,1.06722891330719,0.24061175418287464,4.944674968719482
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,15,2,12,37,2560,1,7362,6596,209,557,975,1000,0.9232753813266754,1.016968309879303,0.20341080023922406,4.480859279632568
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,15,3,13,11,2560,1,7362,6596,209,557,700,950,0.8212560340762138,0.7543915460507075,0.26237404112697693,2.422198534011841
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,15,3,13,23,2560,1,7362,6596,209,557,800,1000,0.8134050294756889,0.7482897490262985,0.2946366141018177,2.9385576248168945
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,15,3,13,37,2560,1,7362,6596,209,557,925,1000,0.8026964664459229,0.7325003941853842,0.2768570227862483,3.2445013523101807
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,15,3,14,11,2560,1,7362,6596,209,557,700,950,1.04295514523983,0.9159073630968729,0.3797607757563622,3.963209390640259
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,15,3,14,23,2560,1,7362,6596,209,557,800,1000,1.0090233087539673,0.9540938884019852,0.3957803752840179,4.154258728027344
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,15,3,14,37,2560,1,7362,6596,209,557,1000,1000,1.0700891017913818,1.054842193921407,0.37842480894389313,5.11534309387207
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,15,4,15,11,2560,1,7362,6596,209,557,975,1000,0.8649792671203613,0.2810182174046834,0.9459593302581744,4.573665618896484
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,15,4,15,23,2560,1,7362,6596,209,557,925,1000,0.852895013988018,0.5734377404054006,0.507035207387045,4.270574569702148
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,15,4,15,37,2560,1,7362,6596,209,557,825,1000,0.7205412462353706,0.3452470401922862,0.47429016410134334,3.711768388748169
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,16,1,1,11,2560,1,7362,6596,209,557,950,1000,0.7067914754152298,0.8154658079147339,0.42361709908396517,2.959912061691284
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,16,1,1,23,2560,1,7362,6596,209,557,800,1000,0.685294859111309,0.8021696011225382,0.3764270628896806,2.4959380626678467
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,16,1,1,37,2560,1,7362,6596,209,557,975,1000,0.7693885564804077,0.8933612108230591,0.45893866319953147,2.871868848800659
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,16,1,2,11,2560,1,7362,6596,209,557,750,1000,1.1120874881744385,1.1325977047284443,0.4336324917128759,5.10781192779541
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,16,1,2,23,2560,1,7362,6596,209,557,1000,1000,1.1448202282190323,1.0772680441538494,0.46157913739333795,5.694733619689941
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,16,1,2,37,2560,1,7362,6596,209,557,650,900,1.0847179889678955,1.1758098602294922,0.43209542966390924,4.208066940307617
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,16,2,3,11,2560,1,7362,6596,209,557,1000,1000,0.9479293972253799,0.7915170689423879,0.4327115841782078,4.150503635406494
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,16,2,3,23,2560,1,7362,6596,209,557,900,1000,0.8728551790118217,-0.15752781430880228,1.6512261849022165,3.878270387649536
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,16,2,3,37,2560,1,7362,6596,209,557,950,1000,0.8575390875339508,0.6576919953028361,0.4406529419515366,4.108254432678223
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,16,1,4,11,2560,1,7362,6596,209,557,975,1000,1.0659829676151276,0.19411305586496988,1.3157263208506889,4.36107063293457
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,16,1,4,23,2560,1,7362,6596,209,557,825,1000,1.1118786334991455,0.7764460643132528,0.6399416241558495,4.0885701179504395
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,16,1,4,37,2560,1,7362,6596,209,557,1000,1000,1.1242327690124512,0.989983598391215,0.4947557927548897,4.640966415405273
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,16,2,5,11,2560,1,7362,6596,209,557,700,950,0.771911971271038,0.706609641512235,0.3485325468970273,2.282728672027588
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,16,2,5,23,2560,1,7362,6596,209,557,850,1000,0.7937424257397652,0.7827229450146357,0.4098895741196091,2.762972116470337
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,16,2,5,37,2560,1,7362,6596,209,557,800,1000,0.7091155052185059,0.7491842408974966,0.3950535061962159,2.4794023036956787
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,16,2,6,11,2560,1,7362,6596,209,557,900,1000,1.0396532863378525,1.030400276184082,0.41765968256498986,4.421105861663818
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,16,2,6,23,2560,1,7362,6596,209,557,925,1000,1.010586529970169,1.106009801228841,0.43140488266961274,4.750651836395264
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,16,2,6,37,2560,1,7362,6596,209,557,925,1000,1.011374369263649,1.091805140177409,0.46670081866126667,4.715814590454102
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,16,3,7,11,2560,1,7362,6596,209,557,875,1000,0.8643183633685112,0.6115844820936521,0.38816826667547033,3.3657174110412598
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,16,3,7,23,2560,1,7362,6596,209,557,925,1000,0.8326718509197235,0.4823395808537801,0.9187112207274962,3.5617053508758545
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,16,3,7,37,2560,1,7362,6596,209,557,950,1000,0.7328792810440063,0.514463946223259,0.44667286250243154,3.2798256874084473
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,16,1,8,11,2560,1,7362,6596,209,557,975,1000,0.9936554431915283,1.0391461451848347,0.21765196030291512,4.589333534240723
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,16,1,8,23,2560,1,7362,6596,209,557,925,1000,1.0643316507339478,1.0508229335149128,0.2288911328527683,4.6660075187683105
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,16,1,8,37,2560,1,7362,6596,209,557,975,1000,1.1608272790908813,1.1354248523712158,0.19362818295800535,4.917627334594727
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,16,2,9,11,2560,1,7362,6596,209,557,950,1000,0.7865962982177734,0.8831012646357218,0.2684228325261064,3.3066511154174805
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,16,2,9,23,2560,1,7362,6596,209,557,925,1000,0.7311250045895576,0.791841983795166,0.24286350855298197,3.3719210624694824
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,16,2,9,37,2560,1,7362,6596,209,557,950,1000,0.6825191080570221,0.8873817523320516,0.2959982592869118,3.5951778888702393
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,16,2,10,11,2560,1,7362,6596,209,557,900,1000,1.153561219573021,1.0559016515811284,0.28409456437071384,4.192272186279297
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,16,2,10,23,2560,1,7362,6596,209,557,925,1000,1.175310268998146,1.113463560740153,0.33233293283739745,4.897113800048828
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,16,2,10,37,2560,1,7362,6596,209,557,925,1000,1.1832436472177505,1.0980370144049327,0.3523689759137685,5.2208757400512695
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,16,3,11,11,2560,1,7362,6596,209,557,775,1000,0.9657866954803467,0.3418219933907191,0.8524396493697919,3.45314884185791
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,16,3,11,23,2560,1,7362,6596,209,557,950,1000,1.0857208967208862,-0.5820078154404958,1.6440444191901329,3.8006114959716797
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,16,3,11,37,2560,1,7362,6596,209,557,500,750,0.7608388662338257,0.21991570790608725,0.40971644490810805,2.2386317253112793
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,16,2,12,11,2560,1,7362,6596,209,557,1000,1000,1.014070987701416,1.0453299283981323,0.1752043907697518,4.689090728759766
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,16,2,12,23,2560,1,7362,6596,209,557,825,1000,0.9020987749099731,0.9233142137527466,0.1768748380954619,4.065918922424316
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,16,2,12,37,2560,1,7362,6596,209,557,900,1000,0.9518951177597046,1.0185892581939697,0.15767402525122748,4.258206844329834
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,16,3,13,11,2560,1,7362,6596,209,557,950,1000,0.8829158544540405,0.8509371678034464,0.28120667218930884,3.2593295574188232
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,16,3,13,23,2560,1,7362,6596,209,557,775,1000,0.809254415333271,0.6363992691040039,0.2704404415911463,2.589510440826416
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,16,3,13,37,2560,1,7362,6596,209,557,750,1000,0.7515508681535721,0.6186168690522512,0.2594080748628454,2.526818037033081
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,16,3,14,11,2560,1,7362,6596,209,557,925,1000,1.0675101280212402,1.0624146858851116,0.39467177926496844,4.869696140289307
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,16,3,14,23,2560,1,7362,6596,209,557,1000,1000,1.0224886983633041,1.0241588751475017,0.36454938353878513,5.480008125305176
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,16,3,14,37,2560,1,7362,6596,209,557,975,1000,1.1188712269067764,1.1121233701705933,0.38824830075385564,5.229096412658691
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,16,4,15,11,2560,1,7362,6596,209,557,875,1000,0.801360122859478,0.5887288252512614,0.36133290260777473,3.903639554977417
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,16,4,15,23,2560,1,7362,6596,209,557,725,975,0.8049273490905762,0.6476652026176453,0.31839112111431184,3.323024272918701
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,16,4,15,37,2560,1,7362,6596,209,557,950,1000,0.8279738500714302,0.6450203657150269,0.3218209899645877,4.106799602508545
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,17,1,1,11,2560,1,7362,6596,209,557,975,1000,0.7342976331710815,0.8655416568120321,0.36227154202683537,2.833813190460205
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,17,1,1,23,2560,1,7362,6596,209,557,925,1000,0.7420827224850655,0.7472429970900217,0.3600846563096574,2.4858205318450928
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,17,1,1,37,2560,1,7362,6596,209,557,1000,1000,0.7470807582139969,0.8690538803736368,0.4197033131651035,2.907891273498535
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,17,1,2,11,2560,1,7362,6596,209,557,900,1000,1.111228957772255,1.1743595401446025,0.4591031121448121,5.595391273498535
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,17,1,2,23,2560,1,7362,6596,209,557,950,1000,1.1728880405426025,1.2225371301174164,0.4701369011213688,5.477720737457275
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,17,1,2,37,2560,1,7362,6596,209,557,925,1000,1.100745677947998,1.2015770276387532,0.46974949078261546,5.344873905181885
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,17,2,3,11,2560,1,7362,6596,209,557,675,925,0.8342018127441406,0.6832847893238068,0.42366735546408174,3.2032620906829834
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,17,2,3,23,2560,1,7362,6596,209,557,900,1000,0.8418364524841309,0.5408520698547363,0.733634767097863,3.7068700790405273
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,17,2,3,37,2560,1,7362,6596,209,557,1000,1000,0.7855913937091827,0.1699847380320231,1.360393818787748,4.001233100891113
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,17,1,4,11,2560,1,7362,6596,209,557,1000,1000,1.0944159030914307,0.8368487159411112,0.6671693122285206,4.621927738189697
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,17,1,4,23,2560,1,7362,6596,209,557,1000,1000,1.076709508895874,1.035876750946045,0.2908808730634204,4.587026596069336
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,17,1,4,37,2560,1,7362,6596,209,557,1000,1000,1.0901880115270615,1.0461578766504924,0.2424298023633828,4.413183212280273
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,17,2,5,11,2560,1,7362,6596,209,557,975,1000,0.7829435169696808,0.6685372292995453,0.3943690045310931,2.7429916858673096
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,17,2,5,23,2560,1,7362,6596,209,557,950,1000,0.7863295152783394,0.7229997366666794,0.3628520279004202,2.6481199264526367
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,17,2,5,37,2560,1,7362,6596,209,557,875,1000,0.7020069360733032,0.68013267715772,0.3829504531623438,2.844130754470825
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,17,2,6,11,2560,1,7362,6596,209,557,1000,1000,0.9459375143051147,0.9959984223047892,0.44952991614796445,4.997857570648193
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,17,2,6,23,2560,1,7362,6596,209,557,875,1000,0.9188983514904976,1.0673647100726764,0.4588857968817357,4.551199913024902
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,17,2,6,37,2560,1,7362,6596,209,557,850,1000,1.0348331928253174,1.0644716223080952,0.4539833408535254,4.539658546447754
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,17,3,7,11,2560,1,7362,6596,209,557,725,975,0.7965271398425102,0.6076029936472574,0.3956190680895434,2.9984078407287598
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,17,3,7,23,2560,1,7362,6596,209,557,850,1000,0.805145613849163,0.46745868523915607,0.8596962335408577,3.5772101879119873
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,17,3,7,37,2560,1,7362,6596,209,557,625,875,0.6723509281873703,0.46712855497996014,0.4711708858665133,2.688185214996338
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,17,1,8,11,2560,1,7362,6596,209,557,625,875,0.962639331817627,0.9755517641703287,0.14900812687534715,3.1075809001922607
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,17,1,8,23,2560,1,7362,6596,209,557,950,1000,1.0262740701436996,1.058835208415985,0.22782511647835235,4.67299222946167
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,17,1,8,37,2560,1,7362,6596,209,557,975,1000,1.1149343252182007,1.1763493220011394,0.21781550563414898,5.006980895996094
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,17,2,9,11,2560,1,7362,6596,209,557,975,1000,0.7523932456970215,0.9492126703262329,0.24338958281621714,3.352888584136963
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,17,2,9,23,2560,1,7362,6596,209,557,925,1000,0.7797381803393364,0.7919160922368368,0.25432423222738504,3.4697320461273193
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,17,2,9,37,2560,1,7362,6596,209,557,925,1000,0.79997518658638,0.8602473338445028,0.2792039909089569,3.3392984867095947
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,17,2,10,11,2560,1,7362,6596,209,557,650,900,1.039013847708702,0.8735354294379553,0.28515683219611815,3.712122678756714
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,17,2,10,23,2560,1,7362,6596,209,557,825,1000,1.1140501499176025,1.0386438568433125,0.3537467584820945,4.639163970947266
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,17,2,10,37,2560,1,7362,6596,209,557,900,1000,1.1107748746871948,1.047257939974467,0.3475195277657353,4.841673851013184
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,17,3,11,11,2560,1,7362,6596,209,557,1000,1000,0.9880020543932915,0.49743616829315823,0.311721533001703,3.9660744667053223
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,17,3,11,23,2560,1,7362,6596,209,557,950,1000,0.9621568918228149,0.260922372341156,0.6245150699369659,3.8008124828338623
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,17,3,11,37,2560,1,7362,6596,209,557,500,750,0.713155210018158,0.4284717837969462,0.24299411689285236,2.4590983390808105
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,17,2,12,11,2560,1,7362,6596,209,557,775,1000,0.8608428239822388,0.9385466972986857,0.19275838374539822,3.774758815765381
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,17,2,12,23,2560,1,7362,6596,209,557,725,975,0.8862080574035645,0.909488171339035,0.12687377069023825,3.907256841659546
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,17,2,12,37,2560,1,7362,6596,209,557,900,1000,0.9215488433837891,1.0734377801418304,0.15392831037319873,4.114254474639893
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,17,3,13,11,2560,1,7362,6596,209,557,1000,1000,0.7614174634218216,0.6872421205043793,0.27001660447451653,3.11151385307312
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,17,3,13,23,2560,1,7362,6596,209,557,775,1000,0.8285293653607368,0.5925656457742056,0.28434910298523064,2.6538963317871094
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,17,3,13,37,2560,1,7362,6596,209,557,950,1000,0.7576471492648125,0.6876121709744135,0.25676248656987344,3.2177040576934814
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,17,3,14,11,2560,1,7362,6596,209,557,975,1000,1.0402269512414932,1.0080442031224568,0.4007641321892773,4.988082408905029
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,17,3,14,23,2560,1,7362,6596,209,557,975,1000,1.1022779792547226,0.9785429040590922,0.3829958799712569,4.966699123382568
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,17,3,14,37,2560,1,7362,6596,209,557,1000,1000,1.0484573692083359,0.9695718288421631,0.3902013785465677,5.109755516052246
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,17,4,15,11,2560,1,7362,6596,209,557,975,1000,0.8842827528715134,0.4236874630053838,0.5668504880751617,4.127317905426025
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,17,4,15,23,2560,1,7362,6596,209,557,925,1000,0.845654085278511,0.7285736749569575,0.33204629987038103,4.498589515686035
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,17,4,15,37,2560,1,7362,6596,209,557,975,1000,0.778739333152771,0.5796720584233602,0.48920133981978176,4.239271640777588
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,18,1,1,11,2560,1,7362,6596,209,557,800,1000,0.6798615902662277,0.7869246403376261,0.3651728461225318,2.2582335472106934
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,18,1,1,23,2560,1,7362,6596,209,557,850,1000,0.7161346226930618,0.8598490953445435,0.4598050987945939,2.7275633811950684
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,18,1,1,37,2560,1,7362,6596,209,557,900,1000,0.7682818174362183,0.8529338439305624,0.37840055184711346,2.6555819511413574
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,18,1,2,11,2560,1,7362,6596,209,557,925,1000,1.1510097980499268,1.2853699922561646,0.46732045305310566,5.339015960693359
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,18,1,2,23,2560,1,7362,6596,209,557,850,1000,1.113944411277771,1.168474833170573,0.44642942027489546,5.470315933227539
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,18,1,2,37,2560,1,7362,6596,209,557,925,1000,1.0782475471496582,1.2409905989964802,0.42465810647819857,5.4799933433532715
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,18,2,3,11,2560,1,7362,6596,209,557,975,1000,0.8822580501437187,0.7936448752880096,0.33812703113364806,3.972925901412964
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,18,2,3,23,2560,1,7362,6596,209,557,975,1000,0.8581730425357819,0.48650333285331726,0.8335124597219317,3.650143623352051
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,18,2,3,37,2560,1,7362,6596,209,557,700,950,0.7947768419981003,0.6625734468301138,0.3813968704887209,3.0474653244018555
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,18,1,4,11,2560,1,7362,6596,209,557,975,1000,1.117772102355957,0.20769294102986655,1.3222118529675484,4.611581802368164
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,18,1,4,23,2560,1,7362,6596,209,557,950,1000,1.0735436826944351,1.0288099845250447,0.27572184520593906,4.612678050994873
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,18,1,4,37,2560,1,7362,6596,209,557,975,1000,1.155978336930275,1.1484304368495941,0.2548113706421935,4.612973690032959
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,18,2,5,11,2560,1,7362,6596,209,557,900,1000,0.7491200044751167,0.66908531387647,0.41224903649941125,2.6266350746154785
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,18,2,5,23,2560,1,7362,6596,209,557,950,1000,0.8336004316806793,0.7926763296127319,0.3764604831763195,2.6363983154296875
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,18,2,5,37,2560,1,7362,6596,209,557,750,1000,0.7144828587770462,0.7152853012084961,0.3930522903990635,2.3628439903259277
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,18,2,6,11,2560,1,7362,6596,209,557,950,1000,0.9710870981216431,1.022080938021342,0.46462249895099567,4.686971187591553
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,18,2,6,23,2560,1,7362,6596,209,557,875,1000,0.9690617322921753,1.04226919511954,0.4163122131557464,4.6152849197387695
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,18,2,6,37,2560,1,7362,6596,209,557,925,1000,0.9757957383990288,1.0319054921468098,0.45043930709819574,4.597407817840576
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,18,3,7,11,2560,1,7362,6596,209,557,875,1000,0.8774353265762329,0.5956019510825475,0.4135168646641222,3.4155328273773193
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,18,3,7,23,2560,1,7362,6596,209,557,925,1000,0.8229340240359306,0.5542884469032288,0.6676911091948271,3.2773311138153076
