layer,order_k,subset_mask,score_mean,critic_seed_sd,score_min,score_max,mean_best_val,mean_best_step,mean_final_training_step,mean_product_shuffle_sd,mean_joint_minus_mismatch_score
22,3,11,0.5337970298197535,0.1794099299272833,0.32798095295826596,0.6571435083945593,0.7676689674456915,908.3333333333334,1000.0,0.4834038807200538,3.396665652592977
22,3,13,0.7020011047522227,0.018737943830810386,0.6815979878107706,0.7184392611185709,0.7040471037228903,916.6666666666666,1000.0,0.31838482667245255,2.831644614537557
22,3,14,0.8816688275999492,0.03979731206119846,0.8410375416278839,0.9205761353174845,0.8775584002335867,925.0,1000.0,0.35787939076256436,4.966389020284017
22,4,15,0.6508782671557533,0.04927442247671231,0.6121940265099207,0.7063536942005157,0.7650545438130697,833.3333333333334,991.6666666666666,0.2892310541833688,3.3242339293162027
23,1,1,0.7890841166178385,0.024987899780904585,0.7646792332331339,0.814616839090983,0.696216439207395,933.3333333333334,1000.0,0.44132794540344905,2.627339760462443
23,1,2,1.0540543430381353,0.09957417015057232,0.9478786488374075,1.145352880160014,1.2072829827666283,950.0,1000.0,0.4048529941405816,5.81450875600179
23,1,4,1.0833051800727844,0.02675979891801036,1.0618866483370464,1.1133023103078206,1.1200207074483235,983.3333333333334,1000.0,0.2283569888618965,4.635894775390625
23,1,8,1.0951040652063158,0.025862802850761323,1.069465418656667,1.121185342470805,1.039056067665418,900.0,1000.0,0.20388629661108726,4.1974991162618
23,2,3,0.6558578080601162,0.17957155830577892,0.45018118619918823,0.7814730803171793,0.8154215812683105,966.6666666666666,1000.0,0.5616192060374144,3.615203301111857
23,2,5,0.6449593645003106,0.031658016493565345,0.6257630089918772,0.681499237815539,0.6920554401973883,825.0,1000.0,0.26484550146065106,2.2136827309926352
23,2,6,0.8877784626351461,0.034928721289288124,0.8667083630959193,0.9280969599882761,1.0566036651531856,933.3333333333334,1000.0,0.3987694789354923,4.861601829528809
23,2,9,0.794966803656684,0.07446764203039555,0.7231819679339727,0.8718547423680624,0.7535748158891996,858.3333333333334,1000.0,0.2347024750650498,2.954465707143148
23,2,10,0.9679662403133181,0.027431765725022934,0.9399533669153849,0.9947774012883505,1.0548573806881905,908.3333333333334,1000.0,0.30950338317273113,4.583099365234375
23,2,12,0.9611471858289508,0.018412222351592032,0.9478602011998495,0.982164333264033,0.8484439154465994,858.3333333333334,1000.0,0.1967579996984099,4.245950380961101
23,3,7,0.4362819608714845,0.28011234530557116,0.1309495816628138,0.681371251742045,0.7002817392349243,950.0,1000.0,0.5305466525179255,3.40171225865682
23,3,11,0.6164389219548968,0.07024001714551945,0.5375774403413137,0.6722803314526876,0.7630250329772631,841.6666666666666,991.6666666666666,0.3701710766949586,3.325683832168579
23,3,13,0.6451475967963537,0.10794245147826041,0.5236882617076238,0.7301114400227865,0.6775599420070648,841.6666666666666,950.0,0.2832270608022924,2.641329367955526
23,3,14,0.9088310740060277,0.009539843479862647,0.9032081266244253,0.9198459287484487,0.914731984337171,950.0,1000.0,0.35698211662118995,4.955319404602051
23,4,15,0.6714360134469138,0.0375458117371774,0.6300599922736486,0.7033359209696451,0.745625282327334,950.0,1000.0,0.3184830070097733,3.6187144120534263
24,1,1,0.7583865986929998,0.11194076997039522,0.6592985391616821,0.8798118034998575,0.717641885081927,858.3333333333334,958.3333333333334,0.3994437373344805,2.2390310764312744
24,1,2,1.0574455128775702,0.05905642827704543,1.0035879214604695,1.1205983559290569,1.194706882039706,908.3333333333334,1000.0,0.43149068616717273,5.737380504608154
24,1,4,1.0425839788383906,0.053507834171116236,1.0098449389139812,1.1043319602807362,1.1629038602113724,983.3333333333334,1000.0,0.22480278272145424,4.649200598398845
24,1,8,0.9547590216000875,0.046940518659764965,0.9075313011805216,1.001406967639923,1.0322738935550053,891.6666666666666,1000.0,0.20957182441958475,4.267842213312785
24,2,3,0.5542082720332675,0.4118178267745447,0.0791352391242981,0.8097206751505533,0.800925500690937,991.6666666666666,1000.0,0.7483757175312379,3.6721816857655845
24,2,5,0.6041541066434649,0.12076603077246384,0.4658886790275574,0.688985158999761,0.6280361811319987,758.3333333333334,925.0,0.27945012165079164,2.062958002090454
24,2,6,0.8725082923968633,0.03485267709651454,0.8438655038674673,0.9113123764594396,1.0515822966893513,941.6666666666666,1000.0,0.4028927888826406,4.856366793314616
24,2,9,0.8093605438868204,0.05584545750186706,0.7695966909329096,0.8732065707445145,0.7161280065774918,900.0,1000.0,0.26434045980127024,3.202341318130493
24,2,10,0.9632517165607876,0.13472600591508907,0.8131186912457148,1.073619117339452,1.0979224865635235,1000.0,1000.0,0.3195900522149994,5.085119247436523
24,2,12,0.9406546685430738,0.02812163462943766,0.914275328318278,0.9702432453632355,0.8547004411617914,858.3333333333334,1000.0,0.17224401098877748,4.4814581871032715
24,3,7,0.6641313400533463,0.060314197907729794,0.6075867513815562,0.7276149193445841,0.7364130578935146,958.3333333333334,1000.0,0.3708236513337802,3.530865430831909
24,3,11,0.5231658269961675,0.15220710376883295,0.3477107286453247,0.6197609454393387,0.77284042040507,908.3333333333334,1000.0,0.4375325141607211,3.468402862548828
24,3,13,0.6658488644493952,0.10246919123022864,0.560654749472936,0.7653563022613525,0.6809772054354349,841.6666666666666,975.0,0.27064807648538586,2.52341636021932
24,3,14,0.8588804966873593,0.07652003494890569,0.7714739640553793,0.9137814988692602,0.8674315959215164,858.3333333333334,941.6666666666666,0.3530440652746976,4.577819108963013
24,4,15,0.6417963206768036,0.04988612648544178,0.5957078039646149,0.6947656869888306,0.8044840544462204,933.3333333333334,1000.0,0.34672561975433874,3.6036857763926187
25,1,1,0.7546917233202192,0.06324043884957316,0.6840180257956187,0.8059431711832682,0.696179543932279,866.6666666666666,958.3333333333334,0.35455767515865694,2.3470800717671714
25,1,2,1.0707370903756883,0.007020908988239473,1.06286617120107,1.076354702313741,1.1989606618881226,916.6666666666666,1000.0,0.41214798945211717,5.991313775380452
25,1,4,1.0481117599540284,0.025436745052075785,1.0297628045082092,1.0771486361821492,1.1091961363951366,941.6666666666666,1000.0,0.22370055518520085,4.317299842834473
25,1,8,1.09148684475157,0.06195123339050143,1.035349686940511,1.1579536000887554,1.058446243405342,908.3333333333334,1000.0,0.25237378972412067,4.686611493428548
25,2,3,0.7598396688699722,0.05262632910201773,0.6994187831878662,0.7956641962130865,0.8517293433348337,933.3333333333334,1000.0,0.46115253905295034,3.792129119237264
25,2,5,0.64767105711831,0.059635842769384946,0.5793410539627075,0.6892314453919729,0.6719583583374819,950.0,1000.0,0.37852106278128267,2.42715851465861
25,2,6,0.8333579070038266,0.06693454436815033,0.7600361158450445,0.8911888152360916,1.0554660931229591,941.6666666666666,1000.0,0.3990735625507167,5.099012692769368
25,2,9,0.8083487235837513,0.025889153759693844,0.7789459278186163,0.8277250528335571,0.7383907288312912,933.3333333333334,1000.0,0.25515779904242886,3.2392869790395102
25,2,10,0.9109757757849164,0.09210936151171757,0.8062707980473837,0.9795080423355103,1.062819038828214,875.0,1000.0,0.3019861301816778,4.567459265391032
25,2,12,0.9398294422361585,0.02590292873540065,0.9139209191004435,0.9657267729441324,0.7993081038196882,766.6666666666666,958.3333333333334,0.18933581619459175,4.073820273081462
25,3,7,0.5933892495102353,0.05135428589806835,0.5344422360261282,0.6284484416246414,0.7182587385177612,925.0,1000.0,0.4332819134269617,3.374728202819824
25,3,11,0.5940345724423727,0.16834542274818268,0.4018821765979131,0.715571994582812,0.8344562103350958,966.6666666666666,1000.0,0.4230007780791137,3.5940244992574057
25,3,13,0.6579211552937826,0.042976861900713904,0.6102749208609263,0.6937604248523712,0.6371891299883524,783.3333333333334,991.6666666666666,0.28261089375967674,2.512359619140625
25,3,14,0.8615943607356812,0.029428744520154464,0.8277758757273356,0.8813817203044891,0.8920207222302755,933.3333333333334,1000.0,0.35551030759786206,4.747344334920247
25,4,15,0.6588208675384521,0.03658909333175027,0.6341806203126907,0.7008631279071172,0.7932767694195112,983.3333333333334,1000.0,0.33109804703167206,3.7603465716044107
26,1,1,0.7962674796581268,0.03458876370711968,0.7602518796920776,0.829226533571879,0.7130274747808775,933.3333333333334,1000.0,0.3928018549813383,2.5435076554616294
26,1,2,1.0730740990903642,0.06917434315475951,1.0127552052338917,1.1485801339149475,1.2640122125546138,916.6666666666666,1000.0,0.4101387971727796,5.922890504201253
26,1,4,0.978796809911728,0.13820568675270525,0.8235868116219839,1.088545302549998,0.9993779907623926,833.3333333333334,950.0,0.21212382855468573,3.6651440461476645
26,1,8,1.015511367056105,0.0677397042115274,0.9414579073588053,1.0743493636449177,1.0316992104053497,875.0,1000.0,0.21131408787417258,4.378175099690755
26,2,3,0.7397409909301333,0.06435833139717666,0.679187168677648,0.8073263565699259,0.9011323799689611,908.3333333333334,991.6666666666666,0.5517535590146267,3.7352700233459473
26,2,5,0.6105969862805473,0.10312157875692535,0.5475312322378159,0.7296003897984823,0.6817868451277415,883.3333333333334,1000.0,0.269111707595243,2.4145979086558023
26,2,6,0.8675476362307867,0.014430239840680755,0.852111225326856,0.8806990484396616,1.029042127231757,933.3333333333334,1000.0,0.40668867597776454,4.97575839360555
26,2,9,0.8061474959055582,0.07086222264817756,0.7247391144434611,0.853990395863851,0.7400458281238874,883.3333333333334,1000.0,0.248512948159477,3.2340553601582847
26,2,10,0.8968057400650449,0.0766879094263759,0.826319416364034,0.9784686615069708,1.106343537569046,900.0,1000.0,0.29258124444405065,4.771496295928955
26,2,12,1.0003803008132512,0.024311422797386645,0.9742724597454071,1.0223690271377563,0.9195037732521693,950.0,1000.0,0.17665079420846364,4.694377104441325
26,3,7,0.6720699543754259,0.05879523877072716,0.6232551957170168,0.7373395363489786,0.7257529658575853,825.0,958.3333333333334,0.383976770282431,3.2632295290629068
26,3,11,0.5604977607727051,0.07190977375224451,0.5076367259025574,0.6423836549123129,0.8119004120429357,900.0,1000.0,0.4181385194590126,3.331115484237671
26,3,13,0.6877164973153008,0.0636631070014974,0.6168671945730845,0.7401197652022043,0.6734790628155073,758.3333333333334,933.3333333333334,0.2926215637900856,2.3973395029703775
26,3,14,0.86059456732538,0.06528835002694093,0.822418729464213,0.9359810004631678,0.9500082855423292,875.0,1000.0,0.3649491730054109,4.9342570304870605
26,4,15,0.6800472488005956,0.05741222753163207,0.6199586391448975,0.734344040354093,0.792827141781648,966.6666666666666,1000.0,0.35807626173289814,3.7365309397379556
27,1,1,0.8041612969504461,0.07614751998377305,0.7320127884546915,0.883760134379069,0.7459244082371393,908.3333333333334,1000.0,0.45359199559594615,2.5866149266560874
27,1,2,1.0575269444121256,0.07601614899848488,0.9738576710224152,1.1223407983779907,1.2340234567721684,975.0,1000.0,0.4443271285475348,6.369852224985759
27,1,4,1.1255232261286843,0.054690017824367505,1.0775602261225383,1.1850808560848236,1.1512104123830795,966.6666666666666,1000.0,0.23227841410453864,4.7940168380737305
27,1,8,1.0855423675643072,0.02103776426279394,1.0695906082789104,1.1093846758206685,1.0985469818115234,883.3333333333334,1000.0,0.19286813730294902,4.541042486826579
27,2,3,0.8347269280089272,0.056479218663470804,0.7923181504011154,0.8988384703795115,0.8559519747893015,941.6666666666666,1000.0,0.3911565190817301,3.910499016443888
27,2,5,0.6303948130872515,0.08084927846611527,0.5372052093346914,0.6818248132864634,0.6738314827283224,841.6666666666666,1000.0,0.2970522541681075,2.3932250340779624
27,2,6,0.8779026236799029,0.02485792405145156,0.8506317188342413,0.8992930551369985,1.067829005420208,916.6666666666666,1000.0,0.39267092690975264,5.048707485198975
27,2,9,0.8427183098263211,0.053147700719498175,0.7846269657214483,0.8889023860295614,0.8225200126568476,883.3333333333334,1000.0,0.24481523165332933,3.145067056020101
27,2,10,0.929677156938447,0.11036431563312345,0.8251994550228119,1.045110861460368,1.1013614734013875,941.6666666666666,1000.0,0.3278665332279332,4.728960355122884
27,2,12,0.9567680690023633,0.0873220841883765,0.8564213911692301,1.015488604704539,0.8134186317523321,808.3333333333334,958.3333333333334,0.1644037553146426,4.156501452128093
27,3,7,0.6407750447591146,0.03693847550985399,0.6065004269282023,0.6798984607060751,0.722167452176412,883.3333333333334,1000.0,0.47682572087850134,3.3077474435170493
27,3,11,0.6757070902321073,0.07066616265251835,0.598796675602595,0.7377694497505823,0.8097675517201424,958.3333333333334,1000.0,0.3921095966718359,3.39589262008667
27,3,13,0.7222123394409815,0.1254202117399885,0.6237144867579142,0.8634061366319656,0.6622373809417089,816.6666666666666,958.3333333333334,0.28227798642244023,2.6122052669525146
27,3,14,0.8632621483670341,0.09492894732945924,0.7833344439665476,0.9681888868411382,0.9042708054184914,875.0,1000.0,0.34914514630105464,4.5141598383585615
27,4,15,0.6718796739975611,0.03658515436654288,0.644290879368782,0.713379979133606,0.8013237565755844,983.3333333333334,1000.0,0.3428927245297608,3.603376309076945
28,1,1,0.8730853928460015,0.057695169511195375,0.8096282879511515,0.9223817984263102,0.8074016546209654,875.0,983.3333333333334,0.4189396669608008,2.6672810713450112
28,1,2,1.0194945004251268,0.07091878133486693,0.9388148188591003,1.0719819863637288,1.190091331799825,858.3333333333334,975.0,0.38944194865269105,5.914095560709636
28,1,4,1.0046064787440832,0.11955406964487922,0.8670310179392496,1.083289662996928,1.0752615878979366,783.3333333333334,933.3333333333334,0.20682032594900882,3.9982879956563315
28,1,8,1.111106577846739,0.07164391748532714,1.065000335375468,1.1936450898647308,1.0344869444767635,891.6666666666666,1000.0,0.17722229350830868,4.526854991912842
28,2,3,0.4376490546597375,0.35413277843102187,0.12768983840942383,0.8236134847005209,0.9282350515325865,891.6666666666666,1000.0,0.9981407389501418,3.7972551186879477
28,2,5,0.6268114977412753,0.05104021326989436,0.5897887349128723,0.6850354671478271,0.6919610500335693,900.0,1000.0,0.3027083660033509,2.508289019266764
28,2,6,0.8330807122919296,0.10758728111515428,0.7267673363288244,0.9418981820344925,1.0291047592957814,916.6666666666666,1000.0,0.3714027045325396,4.900217215220134
28,2,9,0.817917138338089,0.017623713433463247,0.8041393856207529,0.837776189049085,0.8002028713623682,858.3333333333334,991.6666666666666,0.26208306254335206,3.160959084828695
28,2,10,0.9512016698718071,0.031038442380403753,0.9308252111077309,0.986923893292745,1.111213597158591,958.3333333333334,1000.0,0.3504489543862746,5.031029065450032
28,2,12,1.0141911605993907,0.034759745811420904,0.9821063180764517,1.0511180758476257,0.8886081278324127,983.3333333333334,1000.0,0.2020515738281989,4.891925652821858
28,3,7,0.5126340902513928,0.3674093051683747,0.09259951114654541,0.7743022441864014,0.7381991917888323,950.0,1000.0,0.5376419135983216,3.6797699133555093
28,3,11,0.5969865719477335,0.13735973128825105,0.4438060124715169,0.7092066556215286,0.8331267312169075,933.3333333333334,1000.0,0.45456452930452795,3.5253140926361084
28,3,13,0.7315334512127771,0.06756482439962522,0.6604628264904022,0.7949386437733968,0.6800589735309283,858.3333333333334,975.0,0.2816277429622381,2.632113218307495
28,3,14,0.8544491032759348,0.051274723544657674,0.8019509017467499,0.9044058273235956,0.9192994510134062,950.0,1000.0,0.3764590308029847,5.113484223683675
28,4,15,0.6561861630115243,0.027799795222625885,0.6247138219575087,0.6773947576681772,0.7556785345077515,858.3333333333334,975.0,0.35905725891866136,3.3664217789967856
29,1,1,0.8599094682269626,0.0265257764136911,0.8352607091267904,0.8879801432291666,0.7575132697820663,983.3333333333334,1000.0,0.4198865272579399,2.9394003550211587
29,1,2,1.0602099763022528,0.08316843918111627,0.9658838510513306,1.1229911645253499,1.2575147897005081,908.3333333333334,1000.0,0.38682039783726063,5.926877498626709
29,1,4,1.1194601919915943,0.04517955083218703,1.084937334060669,1.1705937484900157,1.1405425369739532,958.3333333333334,1000.0,0.24582674143572433,4.800006866455078
29,1,8,1.0141800343990328,0.042724029262627916,0.966165562470754,1.0480005542437236,1.0615491022666295,908.3333333333334,1000.0,0.22125706790855648,4.860493977864583
29,2,3,0.71719172431363,0.0589224082561189,0.6720194468895594,0.783839742342631,0.8567269742488861,875.0,1000.0,0.4095773513835717,3.6086119016011557
29,2,5,0.6613367630375757,0.00902014984849304,0.6516395409901937,0.6694771846135458,0.7004920318722725,900.0,1000.0,0.29628108125926,2.608557860056559
29,2,6,0.9129535572396384,0.054892707194998384,0.8502776920795441,0.9524775296449661,1.095401202638944,933.3333333333334,1000.0,0.3999665839101498,5.003301938374837
29,2,9,0.834058400657442,0.041889140763351033,0.7926711191733679,0.8764319817225138,0.8727317973971367,908.3333333333334,1000.0,0.24401196494161614,3.394861618677775
29,2,10,0.9456991768545574,0.05398848738141718,0.9046738545099894,1.0068621635437012,1.116954932610194,883.3333333333334,1000.0,0.319339887212369,4.734920024871826
29,2,12,1.0758740040991042,0.05995415393760169,1.0068514943122864,1.1150134801864624,0.9012440840403239,966.6666666666666,1000.0,0.2369033403929611,5.222005049387614
29,3,7,0.6262463869320022,0.11145221893247743,0.4992777109146118,0.7079190065463384,0.7554305742184321,966.6666666666666,1000.0,0.42758514364716543,3.6788934071858725
29,3,11,0.6259062737226486,0.14008998784971072,0.46526596943537396,0.7226953109105428,0.8544718970855077,966.6666666666666,1000.0,0.4134208163557925,3.7921836376190186
29,3,13,0.7413156810734008,0.1236538853417019,0.5996142625808716,0.8273589660724004,0.7143176048994064,816.6666666666666,925.0,0.28619514907757276,2.5457745790481567
29,3,14,0.8708105716440412,0.04813020837215677,0.8279037972291311,0.9228543738524119,0.9045702517032623,941.6666666666666,1000.0,0.3767188469804674,5.057677745819092
29,4,15,0.6782443275054296,0.09918618013659214,0.5919356346130371,0.7865984092156092,0.7428229103485743,991.6666666666666,1000.0,0.41639112570670295,3.793346881866455
30,1,1,0.8675076299243503,0.037879857901717065,0.8239230712254842,0.892489473025004,0.773337667187055,958.3333333333334,1000.0,0.3887115504594754,2.88399600982666
30,1,2,1.0808201432228088,0.08359416599424718,0.9854823549588522,1.141566276550293,1.2653734683990479,958.3333333333334,1000.0,0.4152896966805839,6.261669158935547
30,1,4,1.0222576359907787,0.20330854331055195,0.7875561316808065,1.1441654364267986,1.1362779587507248,975.0,1000.0,0.2777740268184708,5.090689023335774
30,1,8,1.1399403015772502,0.035146288762342076,1.1190076073010762,1.1805169185002644,1.1176956097284954,925.0,1000.0,0.20767116516205367,5.0278496742248535
30,2,3,0.8001886382699013,0.03767633709461855,0.7717275321483612,0.8429144620895386,0.8928515911102295,916.6666666666666,1000.0,0.4729027776074444,3.86702036857605
30,2,5,0.71723499480221,0.04166066918592775,0.6865733390053114,0.7646673570076624,0.763960083325704,950.0,1000.0,0.3278940248817326,2.64285945892334
30,2,6,0.945354628480143,0.06898400998532538,0.8692005115250746,1.003660539786021,1.0810448328653972,975.0,1000.0,0.38828265873327883,5.190473874409993
30,2,9,0.8501179251405927,0.09190674398666174,0.7442381083965302,0.9092986583709717,0.8393233343958855,950.0,1000.0,0.24521735922539004,3.5907349586486816
30,2,10,1.0469592031505373,0.06404126266826562,0.9846032857894897,1.1125622689723969,1.1400304983059566,983.3333333333334,1000.0,0.3425959415683037,5.328355312347412
30,2,12,0.9971058633592395,0.1127328103282735,0.8892185290654501,1.1141282816727955,0.908593495686849,950.0,1000.0,0.2213821802939352,5.101995627085368
30,3,7,0.5759676678313149,0.12522481627557783,0.4869283239046733,0.7191547155380249,0.6981386716167132,858.3333333333334,950.0,0.3905769950081423,3.429429769515991
30,3,11,0.6289689938227335,0.18157214360138557,0.41999971866607666,0.7481955736875534,0.862746665875117,941.6666666666666,1000.0,0.5202526494251086,3.770859718322754
30,3,13,0.7883892522917854,0.06713732135128066,0.7414105435212454,0.8652843236923218,0.7493241056799889,950.0,1000.0,0.3095059417221895,3.0532468954722085
30,3,14,0.9438504858149422,0.031703243729539456,0.9089674204587936,0.9709083835283915,0.982414647936821,933.3333333333334,1000.0,0.368766217913683,5.092698415120442
30,4,15,0.6046803941329321,0.025097205389902583,0.5757530232270559,0.6206524322430292,0.7185181180636088,841.6666666666666,1000.0,0.37954070799549955,3.4438556830088296
