layer,order_k,subset_mask,critic_seed,representation_dim,target_dim,n_samples,n_train,n_val,n_test,best_step,final_training_step,best_val_mi,test_mi,test_product_shuffle_sd,heldout_joint_minus_mismatch_score
9,2,12,11,2560,1,8210,7352,245,613,925,1000,0.8394314348697662,0.8756252527236938,0.19981006628447445,5.050792694091797
9,2,12,23,2560,1,8210,7352,245,613,900,1000,0.8714609146118164,1.0039290984471638,0.19724733293589441,4.973352909088135
9,2,12,37,2560,1,8210,7352,245,613,700,950,0.8006337136030197,0.8863685131072998,0.2001180739966054,3.89643931388855
9,3,7,11,2560,1,8210,7352,245,613,900,1000,0.8325132206082344,0.6931513523062071,0.4007476842730798,3.4943249225616455
9,3,7,23,2560,1,8210,7352,245,613,975,1000,0.8029043674468994,0.6895055721203486,0.47162755609466805,3.7000203132629395
9,3,7,37,2560,1,8210,7352,245,613,800,1000,0.7794706374406815,0.5830499629179636,0.4889893067124505,3.2386703491210938
9,3,11,11,2560,1,8210,7352,245,613,1000,1000,0.8903286531567574,0.6441269715627035,0.48125432226546194,3.991790533065796
9,3,11,23,2560,1,8210,7352,245,613,1000,1000,0.8535478040575981,0.5405644178390503,0.771543481989221,3.940340042114258
9,3,11,37,2560,1,8210,7352,245,613,925,1000,0.8332002237439156,0.4847569813330968,0.6107588801565567,3.7313601970672607
9,3,13,11,2560,1,8210,7352,245,613,675,925,0.6462064981460571,0.5846857378880183,0.27191022793891984,2.0996272563934326
9,3,13,23,2560,1,8210,7352,245,613,825,1000,0.7963519170880318,0.7583291232585907,0.3011304610915326,2.7165608406066895
9,3,13,37,2560,1,8210,7352,245,613,925,1000,0.7863515540957451,0.7891649057467779,0.2729215680793014,2.6859500408172607
9,3,14,11,2560,1,8210,7352,245,613,975,1000,1.0046905130147934,0.9391200741132101,0.36803853862411734,5.5413312911987305
9,3,14,23,2560,1,8210,7352,245,613,1000,1000,1.0113775730133057,0.9607887317736944,0.3560293548943351,5.683452606201172
9,3,14,37,2560,1,8210,7352,245,613,925,1000,0.9584101587533951,0.988213300704956,0.3506925017895908,5.316063404083252
9,4,15,11,2560,1,8210,7352,245,613,975,1000,0.8267734050750732,0.7059279630581538,0.397903850966314,4.288437843322754
9,4,15,23,2560,1,8210,7352,245,613,925,1000,0.7751287221908569,0.646250057965517,0.31882071839193993,4.397347927093506
9,4,15,37,2560,1,8210,7352,245,613,975,1000,0.7220854163169861,0.639787087837855,0.4116153274015101,4.3016581535339355
10,1,1,11,2560,1,8210,7352,245,613,1000,1000,0.7828088253736496,0.8321645259857178,0.4112393915302725,2.569580078125
10,1,1,23,2560,1,8210,7352,245,613,925,1000,0.7856713533401489,0.8537785609563192,0.34819655429018587,2.907486915588379
10,1,1,37,2560,1,8210,7352,245,613,950,1000,0.819057822227478,0.8165280818939209,0.41369508185175957,2.8852760791778564
10,1,2,11,2560,1,8210,7352,245,613,875,1000,1.2502433061599731,1.0521297454833984,0.35011074804828074,5.160338878631592
10,1,2,23,2560,1,8210,7352,245,613,975,1000,1.2999292761087418,1.2098441223303478,0.40063808699716547,6.474928379058838
10,1,2,37,2560,1,8210,7352,245,613,1000,1000,1.2820312976837158,1.0893442233403523,0.4460171517024273,6.178032875061035
10,1,4,11,2560,1,8210,7352,245,613,875,1000,1.088711366057396,1.0314178963502247,0.21213878001948683,4.088196277618408
10,1,4,23,2560,1,8210,7352,245,613,1000,1000,1.1145831197500229,1.1451291640599568,0.18585695541832867,5.014945983886719
10,1,4,37,2560,1,8210,7352,245,613,950,1000,1.0506543964147568,0.9884143869082133,0.2326396177538443,4.440187454223633
10,1,8,11,2560,1,8210,7352,245,613,850,1000,1.092979073524475,1.1280585527420044,0.2630594176512161,4.573034286499023
10,1,8,23,2560,1,8210,7352,245,613,975,1000,1.0601197630167007,1.1117687424023945,0.22863608614257588,4.70310115814209
10,1,8,37,2560,1,8210,7352,245,613,850,1000,1.05683733522892,0.9726330836613973,0.1767119950444237,4.423583507537842
10,2,3,11,2560,1,8210,7352,245,613,975,1000,0.9436576664447784,0.9360407789548238,0.4347686140055664,4.3822021484375
10,2,3,23,2560,1,8210,7352,245,613,900,1000,0.8276758193969727,0.6539978484312693,0.5624764654866491,3.5366439819335938
10,2,3,37,2560,1,8210,7352,245,613,900,1000,0.8786823451519012,0.8552468915780386,0.3752665871564559,3.949427604675293
10,2,5,11,2560,1,8210,7352,245,613,925,1000,0.757001169025898,0.7034053901831309,0.38047472834851276,2.806579351425171
10,2,5,23,2560,1,8210,7352,245,613,925,1000,0.7078804895281792,0.7312650680541992,0.36035521154891703,2.737736701965332
10,2,5,37,2560,1,8210,7352,245,613,575,825,0.6066092848777771,0.5955354372660319,0.298620706456985,1.7454105615615845
10,2,6,11,2560,1,8210,7352,245,613,900,1000,1.0772737264633179,0.9549291084210078,0.3900035706764627,5.098165988922119
10,2,6,23,2560,1,8210,7352,245,613,975,1000,1.066956877708435,0.8555668940146764,0.41096387086313696,5.486743450164795
10,2,6,37,2560,1,8210,7352,245,613,575,825,0.8469735085964203,0.6854922771453857,0.31760487828470463,3.282822370529175
10,2,9,11,2560,1,8210,7352,245,613,875,1000,0.8051970899105072,0.7862558315197626,0.2644247624435093,3.246310234069824
10,2,9,23,2560,1,8210,7352,245,613,750,1000,0.8361877202987671,0.7338276306788126,0.22022988322465753,2.729530096054077
10,2,9,37,2560,1,8210,7352,245,613,875,1000,0.7946077585220337,0.709791973233223,0.22466463357362085,3.1554393768310547
10,2,10,11,2560,1,8210,7352,245,613,925,1000,1.0343341827392578,0.8614768932263056,0.28082258779045166,4.481451034545898
10,2,10,23,2560,1,8210,7352,245,613,1000,1000,1.0969303995370865,1.0973347077767055,0.3734332376526254,5.299694538116455
10,2,10,37,2560,1,8210,7352,245,613,825,1000,1.1258602291345596,0.9649055302143097,0.36703585153563745,4.810746192932129
10,2,12,11,2560,1,8210,7352,245,613,1000,1000,0.9198506027460098,0.9940658708413442,0.19136648899852504,4.895740985870361
10,2,12,23,2560,1,8210,7352,245,613,1000,1000,0.9771581888198853,1.0188222527503967,0.22883465311147252,5.301050186157227
10,2,12,37,2560,1,8210,7352,245,613,900,1000,0.9401395320892334,1.057510217030843,0.22119952104820953,4.649423122406006
10,3,7,11,2560,1,8210,7352,245,613,900,1000,0.8316811323165894,0.680555189649264,0.39157738507139733,3.5426294803619385
10,3,7,23,2560,1,8210,7352,245,613,975,1000,0.7701465636491776,0.6128944158554077,0.38605797421331434,3.9742612838745117
10,3,7,37,2560,1,8210,7352,245,613,825,1000,0.725294828414917,0.7030990620454153,0.3318251829288963,3.341306209564209
10,3,11,11,2560,1,8210,7352,245,613,900,1000,0.7965149879455566,0.5471624135971069,0.5131980325081559,3.2556493282318115
10,3,11,23,2560,1,8210,7352,245,613,925,1000,0.7664604112505913,0.6600420450170835,0.2817883724583274,3.678823709487915
10,3,11,37,2560,1,8210,7352,245,613,900,1000,0.8437223136425018,0.5969565709431967,0.5713980207755586,3.692812442779541
10,3,13,11,2560,1,8210,7352,245,613,725,975,0.7464426308870316,0.7164466083049774,0.24391875172546726,2.2232131958007812
10,3,13,23,2560,1,8210,7352,245,613,850,1000,0.7582011222839355,0.7954546709855398,0.27990929097570494,2.7271170616149902
10,3,13,37,2560,1,8210,7352,245,613,950,1000,0.8154567033052444,0.7123350302378336,0.30595625749920957,3.015911340713501
10,3,14,11,2560,1,8210,7352,245,613,975,1000,0.971753716468811,0.9228700002034506,0.36987243017864097,5.200373649597168
10,3,14,23,2560,1,8210,7352,245,613,1000,1000,0.990773431956768,1.0181044737497966,0.3630821923051989,5.866774559020996
10,3,14,37,2560,1,8210,7352,245,613,1000,1000,1.018417239189148,1.031296928723653,0.3479285401371331,5.947065830230713
10,4,15,11,2560,1,8210,7352,245,613,900,1000,0.8722101449966431,0.6765298396348953,0.36107202778933073,4.0402421951293945
10,4,15,23,2560,1,8210,7352,245,613,1000,1000,0.8114625215530396,0.7332409967978796,0.28538760125977175,4.434010982513428
10,4,15,37,2560,1,8210,7352,245,613,575,825,0.7202423214912415,0.5637762049833933,0.26429515325136965,2.5238394737243652
11,1,1,11,2560,1,8210,7352,245,613,950,1000,0.780501201748848,0.7756452163060507,0.33168598929243615,2.8448867797851562
11,1,1,23,2560,1,8210,7352,245,613,675,925,0.7069045752286911,0.7167618672053019,0.3549548234409386,2.1118276119232178
11,1,1,37,2560,1,8210,7352,245,613,1000,1000,0.863929271697998,0.9092400868733724,0.44274941203684487,3.235854387283325
11,1,2,11,2560,1,8210,7352,245,613,1000,1000,1.1996823400259018,0.9425124029318491,0.3995798338315014,5.753483772277832
11,1,2,23,2560,1,8210,7352,245,613,875,1000,1.1823049783706665,1.0599884192148845,0.4274457602918898,5.58239221572876
11,1,2,37,2560,1,8210,7352,245,613,975,1000,1.1487836837768555,0.9468522071838379,0.39281804473224086,6.160295486450195
11,1,4,11,2560,1,8210,7352,245,613,875,1000,1.1369985342025757,1.0694246292114258,0.22115247192685647,4.6120195388793945
11,1,4,23,2560,1,8210,7352,245,613,1000,1000,1.0738060474395752,0.8977423111597697,0.1801672641785036,4.868432521820068
11,1,4,37,2560,1,8210,7352,245,613,925,1000,1.0759354829788208,1.0347575545310974,0.23156616091967866,4.24998140335083
11,1,8,11,2560,1,8210,7352,245,613,925,1000,1.071020245552063,1.0571425358454387,0.231170691097071,4.48460054397583
11,1,8,23,2560,1,8210,7352,245,613,950,1000,1.0614458322525024,1.0679084459940593,0.1781547337647091,4.803589820861816
11,1,8,37,2560,1,8210,7352,245,613,825,1000,1.0322765111923218,0.9888761440912882,0.16820542014021628,4.516432285308838
11,2,3,11,2560,1,8210,7352,245,613,975,1000,0.8452392369508743,0.7766448656717936,0.38204343556768144,3.6377298831939697
11,2,3,23,2560,1,8210,7352,245,613,1000,1000,0.8488999903202057,0.48404791951179504,0.8603371660275886,3.610666513442993
11,2,3,37,2560,1,8210,7352,245,613,875,1000,0.8671536147594452,0.7279240687688192,0.4339109054167153,3.6034915447235107
11,2,5,11,2560,1,8210,7352,245,613,750,1000,0.7184921503067017,0.6846782316764196,0.2705860479332514,2.4141552448272705
11,2,5,23,2560,1,8210,7352,245,613,1000,1000,0.7942705154418945,0.7851980080207189,0.3133093600141252,2.9943039417266846
11,2,5,37,2560,1,8210,7352,245,613,1000,1000,0.7122412919998169,0.732659786939621,0.3475274921461419,2.944265127182007
11,2,6,11,2560,1,8210,7352,245,613,1000,1000,1.1191061735153198,0.8704865376154581,0.37978508314501214,5.299783706665039
11,2,6,23,2560,1,8210,7352,245,613,650,900,1.0049216896295547,0.8035215263565382,0.38049137514328596,3.7128994464874268
11,2,6,37,2560,1,8210,7352,245,613,950,1000,1.0935726016759872,0.9197725156943003,0.36428755518920775,5.285547256469727
11,2,9,11,2560,1,8210,7352,245,613,975,1000,0.7551700994372368,0.8201290418704351,0.300685478385965,3.3564329147338867
11,2,9,23,2560,1,8210,7352,245,613,975,1000,0.8486748039722443,0.784786139925321,0.30582882432582875,3.613023519515991
11,2,9,37,2560,1,8210,7352,245,613,1000,1000,0.8525596559047699,0.8593853712081909,0.2579522442897588,3.614737033843994
11,2,10,11,2560,1,8210,7352,245,613,1000,1000,1.1688740402460098,1.040992110967636,0.34411834922382784,5.971818447113037
11,2,10,23,2560,1,8210,7352,245,613,700,950,1.0173798650503159,0.884623130162557,0.2866635307095562,3.7774057388305664
11,2,10,37,2560,1,8210,7352,245,613,625,875,1.0320593267679214,0.886449138323466,0.2945593770820844,3.711815595626831
11,2,12,11,2560,1,8210,7352,245,613,650,900,0.7753282189369202,0.9693938593069712,0.16299429140443142,3.4128715991973877
11,2,12,23,2560,1,8210,7352,245,613,900,1000,0.9373557716608047,1.048972100019455,0.14623647670174791,4.662811756134033
11,2,12,37,2560,1,8210,7352,245,613,875,1000,0.9095925092697144,1.0150817235310872,0.18209276469123076,4.719134330749512
11,3,7,11,2560,1,8210,7352,245,613,925,1000,0.7215381860733032,0.7019790510336558,0.4523756714436883,3.2084193229675293
11,3,7,23,2560,1,8210,7352,245,613,975,1000,0.7929834127426147,0.616176093618075,0.458339122914942,3.700345993041992
11,3,7,37,2560,1,8210,7352,245,613,900,1000,0.7737277001142502,0.7059655686219534,0.37156989192556855,3.7531700134277344
11,3,11,11,2560,1,8210,7352,245,613,950,1000,0.828790619969368,0.6274547278881073,0.47359745692167926,3.3180201053619385
11,3,11,23,2560,1,8210,7352,245,613,925,1000,0.7753300666809082,0.7129577373464903,0.4309960706467049,3.71889328956604
11,3,11,37,2560,1,8210,7352,245,613,800,1000,0.7773085236549377,0.6903412938117981,0.287933260433341,3.3519909381866455
11,3,13,11,2560,1,8210,7352,245,613,950,1000,0.8178069591522217,0.7507507503032684,0.36261502609117896,2.9587302207946777
11,3,13,23,2560,1,8210,7352,245,613,975,1000,0.8699831888079643,0.8374986946582794,0.28783121750252794,3.122971534729004
11,3,13,37,2560,1,8210,7352,245,613,950,1000,0.9062742441892624,0.7310608526070913,0.2649369937271457,3.008782148361206
11,3,14,11,2560,1,8210,7352,245,613,975,1000,1.0213260650634766,0.9808533390363058,0.38253559973043194,5.26258659362793
11,3,14,23,2560,1,8210,7352,245,613,875,1000,1.01499605178833,0.9594742010037104,0.32681638933388435,4.779536724090576
11,3,14,37,2560,1,8210,7352,245,613,975,1000,1.0118169635534286,0.959591676791509,0.405259470934407,5.356449604034424
11,4,15,11,2560,1,8210,7352,245,613,950,1000,0.8018371611833572,0.6307828823725382,0.42946788561851196,3.999748468399048
11,4,15,23,2560,1,8210,7352,245,613,1000,1000,0.7601679563522339,0.7679609060287476,0.35972610416355405,4.2303876876831055
11,4,15,37,2560,1,8210,7352,245,613,975,1000,0.8406901359558105,0.7036496053139368,0.3141953224135821,4.105268478393555
12,1,1,11,2560,1,8210,7352,245,613,900,1000,0.6683753728866577,0.7208261092503866,0.3218263428610241,2.659313440322876
12,1,1,23,2560,1,8210,7352,245,613,1000,1000,0.7480543106794357,0.7856038411458334,0.34272405923916754,2.8001701831817627
12,1,1,37,2560,1,8210,7352,245,613,950,1000,0.7668344974517822,0.7768778800964355,0.3882608796035244,3.0199694633483887
12,1,2,11,2560,1,8210,7352,245,613,1000,1000,1.4425670057535172,1.2524917523066204,0.4230411137477794,6.860283851623535
12,1,2,23,2560,1,8210,7352,245,613,1000,1000,1.3286038637161255,1.048878808816274,0.4110490063950361,6.275732517242432
12,1,2,37,2560,1,8210,7352,245,613,975,1000,1.2827783823013306,1.1256742080052693,0.4165408844262855,6.251326560974121
12,1,4,11,2560,1,8210,7352,245,613,875,1000,1.1354758739471436,1.098635991414388,0.23511451920952994,4.291253089904785
12,1,4,23,2560,1,8210,7352,245,613,1000,1000,1.103191614151001,1.0290538469950359,0.22087369064063223,4.7856245040893555
12,1,4,37,2560,1,8210,7352,245,613,950,1000,1.276398777961731,1.196154276529948,0.22034212416790527,4.8626275062561035
12,1,8,11,2560,1,8210,7352,245,613,825,1000,0.921649232506752,0.858763853708903,0.19110107672680013,3.787660837173462
12,1,8,23,2560,1,8210,7352,245,613,1000,1000,1.022943139076233,1.076190710067749,0.21519884000476913,4.808305740356445
12,1,8,37,2560,1,8210,7352,245,613,875,1000,1.0537950992584229,1.004679540793101,0.175573102778469,4.191162586212158
12,2,3,11,2560,1,8210,7352,245,613,975,1000,0.8902447521686554,0.8180807034174601,0.36466138444345003,3.65442156791687
12,2,3,23,2560,1,8210,7352,245,613,850,1000,0.953333854675293,0.8071015278498331,0.413332488998397,3.6465916633605957
12,2,3,37,2560,1,8210,7352,245,613,875,1000,0.9022872447967529,0.7755352954069773,0.438779840259836,3.968510150909424
12,2,5,11,2560,1,8210,7352,245,613,925,1000,0.71720290184021,0.7130287090937296,0.30947996518393583,3.007242202758789
12,2,5,23,2560,1,8210,7352,245,613,875,1000,0.7474534586071968,0.7555420051018397,0.32149031999890887,2.7339210510253906
12,2,5,37,2560,1,8210,7352,245,613,975,1000,0.8762062788009644,0.7579286893208822,0.3967985562539886,2.9768035411834717
12,2,6,11,2560,1,8210,7352,245,613,925,1000,1.142980933189392,0.9958315392335256,0.3848997563914741,5.076629161834717
12,2,6,23,2560,1,8210,7352,245,613,950,1000,1.1382437869906425,0.941517117122809,0.3757545286906233,5.074294567108154
12,2,6,37,2560,1,8210,7352,245,613,900,1000,1.129141941666603,0.9111538430054983,0.41033302017979567,5.205028057098389
12,2,9,11,2560,1,8210,7352,245,613,950,1000,0.7330139130353928,0.755520780881246,0.292598467940076,3.4701294898986816
12,2,9,23,2560,1,8210,7352,245,613,825,1000,0.8742400407791138,0.8266178717215856,0.2484369033223424,3.1522140502929688
12,2,9,37,2560,1,8210,7352,245,613,875,1000,0.8017558753490448,0.7534365256627401,0.25328816204241655,3.17934513092041
12,2,10,11,2560,1,8210,7352,245,613,950,1000,1.1563156992197037,1.074548174937566,0.373305025845256,5.245490074157715
12,2,10,23,2560,1,8210,7352,245,613,875,1000,1.0927714109420776,0.9678482611974081,0.277341454744742,4.730947971343994
12,2,10,37,2560,1,8210,7352,245,613,975,1000,1.1285344362258911,1.1046213209629059,0.32901719673419283,5.287410259246826
12,2,12,11,2560,1,8210,7352,245,613,950,1000,0.910985141992569,1.0367838740348816,0.22783761374085726,5.1186652183532715
12,2,12,23,2560,1,8210,7352,245,613,1000,1000,0.8832510709762573,0.8965243895848592,0.24296032933801145,4.975971221923828
12,2,12,37,2560,1,8210,7352,245,613,900,1000,0.8366081714630127,0.979852169752121,0.20261110549763345,4.692896366119385
12,3,7,11,2560,1,8210,7352,245,613,925,1000,0.8836937248706818,0.7723377123475075,0.360076282065862,3.508971691131592
12,3,7,23,2560,1,8210,7352,245,613,775,1000,0.7333269044756889,0.6928372358282407,0.37173560610703704,3.1085288524627686
12,3,7,37,2560,1,8210,7352,245,613,900,1000,0.7854702472686768,0.6973145504792532,0.32401838242424547,3.4102835655212402
12,3,11,11,2560,1,8210,7352,245,613,950,1000,0.8608080074191093,0.3718019872903824,0.43970028983748327,3.4827442169189453
12,3,11,23,2560,1,8210,7352,245,613,1000,1000,0.8191264867782593,0.6619617889324824,0.42876672403136756,3.744856119155884
12,3,11,37,2560,1,8210,7352,245,613,1000,1000,0.8631621599197388,0.2285705010096232,1.2864264196645898,4.000593662261963
12,3,13,11,2560,1,8210,7352,245,613,750,1000,0.7343386858701706,0.7103803555170695,0.24239419963201958,2.3519694805145264
12,3,13,23,2560,1,8210,7352,245,613,1000,1000,0.8383681774139404,0.7844231128692627,0.2820024327252184,3.183778762817383
12,3,13,37,2560,1,8210,7352,245,613,950,1000,0.8829083144664764,0.8153048058350881,0.25973060542711895,3.0237646102905273
12,3,14,11,2560,1,8210,7352,245,613,975,1000,0.9196611642837524,0.9111302743355433,0.3590187711990495,4.931555271148682
12,3,14,23,2560,1,8210,7352,245,613,1000,1000,1.0259419679641724,1.0552977323532104,0.402507807205159,5.731489181518555
12,3,14,37,2560,1,8210,7352,245,613,1000,1000,0.957852840423584,0.9884261091550192,0.3889924025506821,5.228938102722168
12,4,15,11,2560,1,8210,7352,245,613,950,1000,0.8414666950702667,-0.4624570608139038,1.0852362871483745,4.35750150680542
12,4,15,23,2560,1,8210,7352,245,613,675,925,0.7188274264335632,0.5819557349508008,0.3107480154878696,3.2785866260528564
12,4,15,37,2560,1,8210,7352,245,613,975,1000,0.8711823523044586,0.7463096429904302,0.31213466270921514,4.099930286407471
13,1,1,11,2560,1,8210,7352,245,613,950,1000,0.8092527389526367,0.8681979576746622,0.38194158992647337,2.8749563694000244
13,1,1,23,2560,1,8210,7352,245,613,650,900,0.6729487925767899,0.6557610332965851,0.3754048486104632,2.0550384521484375
13,1,1,37,2560,1,8210,7352,245,613,875,1000,0.7151691913604736,0.7574899593989054,0.35430023408233624,2.6441116333007812
13,1,2,11,2560,1,8210,7352,245,613,900,1000,1.2825487852096558,1.109262506167094,0.36137711975266995,5.861630916595459
13,1,2,23,2560,1,8210,7352,245,613,900,1000,1.2381107807159424,1.0057745277881622,0.4291449143292557,6.145354747772217
13,1,2,37,2560,1,8210,7352,245,613,975,1000,1.3735705614089966,1.176533301671346,0.4250071998095451,7.015699863433838
13,1,4,11,2560,1,8210,7352,245,613,1000,1000,1.0524051189422607,1.062243143717448,0.2378462131990327,4.928349494934082
13,1,4,23,2560,1,8210,7352,245,613,650,900,0.9094937741756439,0.8493048747380575,0.20725784538538197,2.992389678955078
13,1,4,37,2560,1,8210,7352,245,613,950,1000,1.1435016244649887,1.137966275215149,0.20101527655334184,4.687031269073486
13,1,8,11,2560,1,8210,7352,245,613,925,1000,1.0114461034536362,0.9154156446456909,0.2533757831761285,4.170083045959473
13,1,8,23,2560,1,8210,7352,245,613,1000,1000,1.121372103691101,1.1312212745348613,0.1771798498129207,4.989286422729492
13,1,8,37,2560,1,8210,7352,245,613,975,1000,0.9993033409118652,0.9272284110387167,0.28273670286426894,4.407445907592773
13,2,3,11,2560,1,8210,7352,245,613,1000,1000,0.9110847860574722,0.7510263919830322,0.49476710391080203,3.855724573135376
13,2,3,23,2560,1,8210,7352,245,613,725,975,0.8600366413593292,0.6319438268740972,0.5258418285042408,3.221665620803833
13,2,3,37,2560,1,8210,7352,245,613,900,1000,0.8438447415828705,0.8267440398534139,0.3821575416372741,3.920159339904785
13,2,5,11,2560,1,8210,7352,245,613,950,1000,0.8224958181381226,0.7766047318776449,0.35028064937394127,2.970592975616455
13,2,5,23,2560,1,8210,7352,245,613,1000,1000,0.7052414454519749,0.6879546344280243,0.34547964806070497,2.916294574737549
13,2,5,37,2560,1,8210,7352,245,613,950,1000,0.7099514007568359,0.7397705217202505,0.3430686716892299,2.7716429233551025
13,2,6,11,2560,1,8210,7352,245,613,1000,1000,1.1926482915878296,0.9040625542402267,0.4018458318097403,5.366227626800537
13,2,6,23,2560,1,8210,7352,245,613,1000,1000,1.1585358381271362,0.945394883553187,0.4291188441306708,5.853444576263428
13,2,6,37,2560,1,8210,7352,245,613,950,1000,1.2230167537927628,1.0398013790448506,0.40717923762242425,5.442440986633301
13,2,9,11,2560,1,8210,7352,245,613,725,975,0.7495516464114189,0.796000083287557,0.2467760467684109,2.818216562271118
13,2,9,23,2560,1,8210,7352,245,613,950,1000,0.7325304746627808,0.7198161284128824,0.2590967696698497,3.4951038360595703
13,2,9,37,2560,1,8210,7352,245,613,850,1000,0.7401785850524902,0.6744478146235148,0.2526370644011396,2.8717288970947266
13,2,10,11,2560,1,8210,7352,245,613,925,1000,1.1065911129117012,0.919870063662529,0.3081985981450754,4.797309875488281
13,2,10,23,2560,1,8210,7352,245,613,925,1000,1.1142972707748413,0.9629029780626297,0.347436767578359,5.240772247314453
13,2,10,37,2560,1,8210,7352,245,613,825,1000,1.1242769807577133,0.9735671083132426,0.35789082086873497,4.600862503051758
13,2,12,11,2560,1,8210,7352,245,613,1000,1000,0.8035663366317749,0.8957028388977051,0.18893309973039168,4.868508338928223
13,2,12,23,2560,1,8210,7352,245,613,850,1000,0.8880413770675659,0.9833525617917379,0.2520298096739159,4.736888885498047
13,2,12,37,2560,1,8210,7352,245,613,850,1000,0.8852857351303101,0.9666155775388082,0.20368802479862871,4.154523849487305
13,3,7,11,2560,1,8210,7352,245,613,975,1000,0.8397843763232231,0.6869478623072306,0.5082240924587248,3.9931480884552
13,3,7,23,2560,1,8210,7352,245,613,600,850,0.7197605296969414,0.5900687078634897,0.40884374429144027,2.778257131576538
13,3,7,37,2560,1,8210,7352,245,613,550,800,0.6937640905380249,0.3803299864133199,0.6510963210483034,2.5720694065093994
13,3,11,11,2560,1,8210,7352,245,613,925,1000,0.8230975791811943,0.5316292742888132,0.5856481478613469,3.423733949661255
13,3,11,23,2560,1,8210,7352,245,613,950,1000,0.832867506891489,0.6043011049429575,0.5398160687402649,3.329681396484375
13,3,11,37,2560,1,8210,7352,245,613,850,1000,0.8509235382080078,0.7628507614135742,0.3170908362104781,3.752873420715332
13,3,13,11,2560,1,8210,7352,245,613,925,1000,0.812293216586113,0.7902756532033285,0.301767151539419,2.934436798095703
13,3,13,23,2560,1,8210,7352,245,613,875,1000,0.8243780061602592,0.8493907898664474,0.2750767102543684,2.999164581298828
13,3,13,37,2560,1,8210,7352,245,613,950,1000,0.7990789413452148,0.7981055974960327,0.2760343860825094,2.993931293487549
13,3,14,11,2560,1,8210,7352,245,613,875,1000,0.9266701862215996,0.922914539774259,0.29992270730877435,4.664159774780273
13,3,14,23,2560,1,8210,7352,245,613,950,1000,0.9722601473331451,0.9446644832690557,0.33044330377534664,4.860141277313232
13,3,14,37,2560,1,8210,7352,245,613,1000,1000,0.9768594801425934,0.9178155263264974,0.3513705345436226,5.078285217285156
13,4,15,11,2560,1,8210,7352,245,613,900,1000,0.839362695813179,0.5817785660425822,0.5717919638712983,4.188612937927246
13,4,15,23,2560,1,8210,7352,245,613,600,850,0.6685464456677437,0.5962781483928362,0.2847070537084871,2.826690196990967
13,4,15,37,2560,1,8210,7352,245,613,975,1000,0.85495725274086,0.7647060106197993,0.32123469902442847,4.348740577697754
14,1,1,11,2560,1,8210,7352,245,613,1000,1000,0.7649122476577759,0.8041866223017374,0.371012189927275,2.91206693649292
14,1,1,23,2560,1,8210,7352,245,613,875,1000,0.8164399117231369,0.8349525531133016,0.3930902347834671,2.8350205421447754
14,1,1,37,2560,1,8210,7352,245,613,575,825,0.5255675315856934,0.5912863810857137,0.3269924931242962,1.8314493894577026
14,1,2,11,2560,1,8210,7352,245,613,1000,1000,1.2524539232254028,1.0573160250981648,0.365566413987096,5.7006683349609375
14,1,2,23,2560,1,8210,7352,245,613,850,1000,1.2973896265029907,1.1001884539922078,0.3975774268887754,6.318121433258057
14,1,2,37,2560,1,8210,7352,245,613,975,1000,1.3188230991363525,1.070845325787862,0.40865878244878096,5.856070518493652
14,1,4,11,2560,1,8210,7352,245,613,925,1000,1.1001086235046387,0.9917508761088053,0.20286899752842363,4.296316146850586
14,1,4,23,2560,1,8210,7352,245,613,875,1000,1.0825543701648712,1.0722057422002156,0.19407841047465058,4.343861103057861
14,1,4,37,2560,1,8210,7352,245,613,850,1000,1.082898497581482,1.1128634214401245,0.21671728012613273,4.457854747772217
14,1,8,11,2560,1,8210,7352,245,613,925,1000,0.9836649894714355,1.0851327180862427,0.24668576771907486,4.732344627380371
14,1,8,23,2560,1,8210,7352,245,613,900,1000,1.067713513970375,1.0262294908364613,0.19315239956536914,4.696934223175049
14,1,8,37,2560,1,8210,7352,245,613,1000,1000,1.1028321981430054,1.0148965120315552,0.21183491521980932,4.615849494934082
14,2,3,11,2560,1,8210,7352,245,613,975,1000,0.8668062761425972,0.839911495645841,0.37904060724142946,4.011077404022217
14,2,3,23,2560,1,8210,7352,245,613,725,975,0.863198883831501,0.6706535766522089,0.37366756071790164,3.2689037322998047
14,2,3,37,2560,1,8210,7352,245,613,875,1000,0.8383439481258392,0.7716270685195923,0.4072036311671517,3.7658298015594482
14,2,5,11,2560,1,8210,7352,245,613,925,1000,0.749398946762085,0.6959618230660757,0.37959625362210797,2.9186038970947266
14,2,5,23,2560,1,8210,7352,245,613,875,1000,0.7362019568681717,0.7527581850687662,0.34096132182345784,2.844517230987549
14,2,5,37,2560,1,8210,7352,245,613,575,825,0.5259884744882584,0.5225941489140192,0.26004789456803395,1.786061406135559
14,2,6,11,2560,1,8210,7352,245,613,925,1000,1.1207054927945137,0.8110542297363281,0.38354439113673594,5.048163414001465
14,2,6,23,2560,1,8210,7352,245,613,925,1000,1.1814080476760864,0.9576619118452072,0.3879450737564137,5.496779441833496
14,2,6,37,2560,1,8210,7352,245,613,950,1000,1.129938468337059,0.8612121244271597,0.3910355876290214,5.406829833984375
14,2,9,11,2560,1,8210,7352,245,613,800,1000,0.7964952886104584,0.7701326211293539,0.25380557577186197,3.0313620567321777
