critic_seed,best_step,final_training_step,best_val_mi,test_mi,test_product_shuffle_sd,heldout_joint_minus_mismatch_score,pairing_sensitivity_original_cyclic_shift_mean,pairing_sensitivity_original_cyclic_shift_sd,pairing_sensitivity_derandomized_shift_mean,pairing_sensitivity_derandomized_shift_sd,pairing_sensitivity_full_permutation_mean,pairing_sensitivity_full_permutation_sd,pairing_sensitivity_cyclic_vs_derandomized_gap,pairing_sensitivity_cyclic_vs_full_permutation_gap,layer,subset_mask,order_k,representation_dim,n_train,n_val,n_test,run_fingerprint
23,575,825,0.594775915145874,0.4592524965604146,0.25650884359501214,1.8937848806381226,0.4592524965604146,0.25650884359501214,0.9018392960230509,0.07374677082232502,0.9146267175674438,0.046429210251675464,0.4425867994626363,0.45537422100702923,17,13,3,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,1000,1000,0.7620989084243774,0.7802924315134684,0.31123184162906786,3.053030014038086,0.7802924315134684,0.31123184162906786,1.2229821681976318,0.08704870658933124,1.220019280910492,0.06882569981356931,0.44268973668416345,0.43972684939702356,17,13,3,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,600,850,0.8144221007823944,0.7089160730441412,0.30054243947140985,3.3689284324645996,0.7089160730441412,0.30054243947140985,0.9583642880121866,0.0757298523735675,0.9543381333351135,0.04022319503091803,0.24944821496804548,0.24542206029097235,17,14,3,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,1000,1000,0.9374290406703949,0.9470684180657069,0.36739003358496447,5.782202243804932,0.9470684180657069,0.36739003358496447,1.1926677624384563,0.07333583951853705,1.20972740650177,0.09415408294765054,0.24559934437274944,0.26265898843606317,17,14,3,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,975,1000,0.929357647895813,0.9268163442611694,0.3859537033686047,5.624903678894043,0.9268163442611694,0.3859537033686047,1.1318450371424358,0.0634331193723015,1.189300537109375,0.07598853165790774,0.20502869288126635,0.26248419284820557,17,14,3,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,975,1000,0.7856534719467163,0.3649909893671672,0.8110474382298206,4.1290483474731445,0.3649909893671672,0.8110474382298206,0.9759296178817749,0.08069359626104121,0.9398686289787292,0.09779757415823125,0.6109386285146077,0.574877639611562,17,15,4,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,825,1000,0.7245407700538635,0.592339850962162,0.29628747021413426,3.664360761642456,0.592339850962162,0.29628747021413426,0.8808334072430929,0.04675525639248276,0.8811705112457275,0.07024856433544854,0.2884935562809309,0.2888306602835655,17,15,4,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,975,1000,0.8708891868591309,0.7571728626887003,0.4049307418411496,4.250502586364746,0.7571728626887003,0.4049307418411496,1.03754727045695,0.11307662021323209,1.0467418879270554,0.0954577887101915,0.2803744077682496,0.28956902523835504,17,15,4,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,975,1000,0.6539695262908936,0.6661786735057831,0.37449102115942756,2.4723927974700928,0.6661786735057831,0.37449102115942756,1.049737532933553,0.033985347551280416,1.060736007988453,0.060557030491134096,0.3835588594277699,0.39455733448266983,18,1,1,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,575,825,0.5380561351776123,0.5933994948863983,0.4014857876873338,1.6322327852249146,0.5933994948863983,0.4014857876873338,1.0501662890116374,0.04250338675767536,1.0565112307667732,0.06576460613209852,0.45676679412523913,0.4631117358803749,18,1,1,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,600,850,0.5154362320899963,0.5718195041020712,0.2785131054021306,1.6995415687561035,0.5718195041020712,0.2785131054021306,0.9866077403227488,0.04007641731655095,1.0149511694908142,0.06756775625396196,0.4147882362206776,0.44313166538874305,18,1,1,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,1000,1000,1.1963167041540146,0.9837581515312195,0.3743205304700249,5.615966796875,0.9837581515312195,0.3743205304700249,1.3364208539326985,0.06636602949107274,1.3234866261482239,0.07771116882441455,0.352662702401479,0.3397284746170044,18,2,1,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,975,1000,1.277984380722046,1.0695821046829224,0.42076435202233914,5.831304550170898,1.0695821046829224,0.42076435202233914,1.4175995190938313,0.06629932267861559,1.4387046694755554,0.07544889335634254,0.34801741441090894,0.36912256479263306,18,2,1,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,975,1000,1.2319926023483276,1.1031469504038494,0.4022973033379534,6.020116329193115,1.1031469504038494,0.4022973033379534,1.4638480345408122,0.036215260940587066,1.4175690412521362,0.07182783885781722,0.3607010841369629,0.3144220908482869,18,2,1,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,725,975,0.7562279775738716,0.7041596174240112,0.3335981271440214,3.04526424407959,0.7041596174240112,0.3335981271440214,0.9546588659286499,0.06405434917362,1.008884072303772,0.03905304283659725,0.25049924850463867,0.30472445487976074,18,3,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,850,1000,0.7138041853904724,0.6538048932949702,0.45380802063025805,3.0229904651641846,0.6538048932949702,0.45380802063025805,0.9145875374476115,0.07289171684038569,0.9553009271621704,0.07318301305948906,0.2607826441526413,0.30149603386720025,18,3,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,1000,1000,0.7844299376010895,0.8022677501042684,0.3581965662110386,3.9915239810943604,0.8022677501042684,0.3581965662110386,1.0888496140638988,0.07178725056681655,1.1269531846046448,0.06149597090282161,0.28658186395963037,0.32468543450037635,18,3,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,900,1000,1.1272548586130142,1.0080968340237935,0.21635090739862642,4.287083625793457,1.0080968340237935,0.21635090739862642,1.2469461758931477,0.053272495465543954,1.1917471885681152,0.09542764547941053,0.23884934186935425,0.18365035454432177,18,4,1,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,900,1000,1.054538369178772,1.0631183385849,0.23225848331128301,4.350512981414795,1.0631183385849,0.23225848331128301,1.271818995475769,0.07744016600871331,1.2307721376419067,0.08360440973970336,0.20870065689086914,0.16765379905700684,18,4,1,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,900,1000,1.0678646713495255,1.0007733503977458,0.22604906425579585,4.432339668273926,1.0007733503977458,0.22604906425579585,1.2043020725250244,0.06797034819580261,1.1539012789726257,0.07994210929973034,0.20352872212727857,0.1531279285748799,18,4,1,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,800,1000,0.6612521409988403,0.6242778698603312,0.29795895840672837,2.2180159091949463,0.6242778698603312,0.29795895840672837,1.0562902688980103,0.02462622500050405,1.1156898140907288,0.056110799492599055,0.4320123990376791,0.4914119442303976,18,5,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,1000,1000,0.687516450881958,0.7148462881644567,0.33250994466109723,2.661112070083618,0.7148462881644567,0.33250994466109723,1.1690935293833415,0.050789748758348185,1.1928750872612,0.05180209862480786,0.4542472412188848,0.47802879909674323,18,5,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,1000,1000,0.7189708948135376,0.5753743648529053,0.3201038994622567,2.544157028198242,0.5753743648529053,0.3201038994622567,1.0213549931844075,0.02551045033666224,1.0696291327476501,0.07492930358498182,0.4459806283315022,0.4942547678947449,18,5,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,950,1000,1.0670265033841133,0.8950271159410477,0.4042436854653894,5.030940055847168,0.8950271159410477,0.4042436854653894,1.177736798922221,0.10177420206666891,1.2254396080970764,0.05193233136578489,0.28270968298117327,0.33041249215602875,18,6,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,925,1000,1.1584709882736206,0.8677104363838831,0.39012095436955185,5.013598918914795,0.8677104363838831,0.39012095436955185,1.1313683191935222,0.07372753842800175,1.157410442829132,0.049292768270030575,0.2636578828096391,0.28970000644524896,18,6,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,975,1000,1.073503851890564,0.8222825080156326,0.39607972849706913,5.067638874053955,0.8222825080156326,0.39607972849706913,1.1321439345677693,0.11783717591,1.1307435631752014,0.05400168819942449,0.30986142655213667,0.3084610551595688,18,6,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,925,1000,0.7319622039794922,0.6583134680986404,0.36394678715786577,3.1801390647888184,0.6583134680986404,0.36394678715786577,0.9631155729293823,0.06951247897413786,0.9357749819755554,0.05545120864665213,0.3048021048307419,0.277461513876915,18,7,3,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,725,975,0.7089731693267822,0.6240727404753367,0.5215562875434759,3.1870784759521484,0.6240727404753367,0.5215562875434759,0.9343937635421753,0.10820456784181366,0.9356160387396812,0.10842140800251483,0.3103210230668386,0.31154329826434457,18,7,3,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,900,1000,0.7637496441602707,0.6551123112440109,0.3687663771855289,3.1276674270629883,0.6551123112440109,0.3687663771855289,0.9497148593266805,0.061343709790965664,0.9717488884925842,0.039957594267948315,0.2946025480826696,0.3166365772485733,18,7,3,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,950,1000,1.0968097448349,1.144336183865865,0.20010847375972346,4.3753132820129395,1.144336183865865,0.20010847375972346,1.4407542149225872,0.04301581431574491,1.3966342210769653,0.08258107572627262,0.29641803105672215,0.25229803721110033,18,8,1,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,875,1000,1.0012682676315308,0.9627375602722168,0.18070745491223142,4.1605987548828125,0.9627375602722168,0.18070745491223142,1.2341827551523845,0.030492333220905513,1.1748178601264954,0.09161073900600052,0.2714451948801677,0.21208029985427856,18,8,1,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,1000,1000,1.1283675283193588,0.9951449235280355,0.19573890611011796,4.611743927001953,0.9951449235280355,0.19573890611011796,1.3900024890899658,0.09202883227811964,1.2956509590148926,0.07042950457847927,0.3948575655619303,0.30050603548685706,18,8,1,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,1000,1000,0.7985965013504028,0.7539163132508596,0.2276582663616166,3.3313634395599365,0.7539163132508596,0.2276582663616166,1.1858677864074707,0.06339008971431383,1.1539740562438965,0.0763134426900634,0.4319514731566111,0.40005774299303687,18,9,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,1000,1000,0.772605299949646,0.8026552597681681,0.26874276968938204,3.4086992740631104,0.8026552597681681,0.26874276968938204,1.2530162334442139,0.08256743150780593,1.1954345107078552,0.061535031645428416,0.4503609736760458,0.39277925093968713,18,9,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,900,1000,0.7036649435758591,0.7732569773991903,0.2458397551729482,3.1833739280700684,0.7732569773991903,0.2458397551729482,1.1868819793065388,0.06303919038971216,1.1585437059402466,0.07253238943162225,0.4136250019073485,0.3852867285410563,18,9,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,800,1000,1.0005283504724503,0.6859029630819956,0.33020863925405064,4.304140090942383,0.6859029630819956,0.33020863925405064,1.0583418309688568,0.06968942786500966,1.061575785279274,0.088541372175111,0.3724388678868612,0.3756728221972784,18,10,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,950,1000,1.1038564443588257,0.9707917422056198,0.356186691727402,5.375435829162598,0.9707917422056198,0.356186691727402,1.19260573387146,0.08588206631857324,1.22880220413208,0.10104870352926149,0.22181399166584015,0.25801046192646027,18,10,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,1000,1000,1.0335595458745956,0.927920530239741,0.32311505277834685,5.438720226287842,0.927920530239741,0.32311505277834685,1.1420269409815471,0.06293222631753109,1.137617826461792,0.08893004692843344,0.21410641074180614,0.20969729622205102,18,10,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,925,1000,0.8006372898817062,0.531448225180308,0.39115911564555295,3.634779453277588,0.531448225180308,0.39115911564555295,0.8789404431978861,0.047202206407443506,0.8827346488833427,0.09822711993342438,0.3474922180175781,0.35128642370303476,18,11,3,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,450,700,0.6315785050392151,0.5771432419617971,0.25300263261439027,2.166184902191162,0.5771432419617971,0.25300263261439027,0.7707760731379191,0.05775414106182613,0.8072274923324585,0.07787129917400962,0.19363283117612196,0.23008425037066138,18,11,3,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,925,1000,0.835634633898735,0.46644409497578937,0.6993036223810034,3.5378618240356445,0.46644409497578937,0.6993036223810034,0.9251156648000082,0.04013037433949393,0.9474372863769531,0.11145694386045728,0.4586715698242188,0.48099319140116376,18,11,3,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,925,1000,0.8736607730388641,1.035762627919515,0.2216432655151932,4.720373153686523,1.035762627919515,0.2216432655151932,1.388614336649577,0.08678166247045531,1.3041920065879822,0.15999376658121167,0.352851708730062,0.2684293786684673,18,12,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,975,1000,0.8196773082017899,0.9204689661661783,0.22231981288251657,4.847522735595703,0.9204689661661783,0.22231981288251657,1.3088152408599854,0.06335231449283875,1.2748412489891052,0.12326250215385426,0.388346274693807,0.3543722828229269,18,12,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,800,1000,0.7854773998260498,0.915991355975469,0.19034973353674983,4.254158973693848,0.915991355975469,0.19034973353674983,1.2648375034332275,0.06779611370497397,1.2307052612304688,0.13302796035351538,0.34884614745775855,0.31471390525499976,18,12,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,800,1000,0.7746826484799385,0.7340162297089895,0.29651348988266685,2.511401653289795,0.7340162297089895,0.29651348988266685,1.239458441734314,0.05205496645578135,1.19176584482193,0.07978596194618526,0.5054422120253245,0.45774961511294043,18,13,3,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,1000,1000,0.7786639928817749,0.7440875420967737,0.2793562792868851,2.823174476623535,0.7440875420967737,0.2793562792868851,1.1547894477844238,0.0875923388729369,1.1010581851005554,0.061931201904409164,0.4107019056876501,0.3569706430037817,18,13,3,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,1000,1000,0.8739168643951416,0.8023061752319336,0.29961114290852975,2.9935553073883057,0.8023061752319336,0.29961114290852975,1.28606120745341,0.12403258941003054,1.2542374730110168,0.09200951090372728,0.4837550322214763,0.45193129777908325,18,13,3,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,900,1000,0.9972808361053467,0.9515758752822876,0.3492674594505183,4.593681335449219,0.9515758752822876,0.3492674594505183,1.1825787623723347,0.09583433055373505,1.2101339101791382,0.06373283748279449,0.23100288709004713,0.2585580348968506,18,14,3,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,925,1000,0.9788543879985809,0.9324575314919153,0.36352004790582765,5.142691612243652,0.9324575314919153,0.36352004790582765,1.176547606786092,0.09855901033603842,1.1675483584403992,0.07947951690634177,0.2440900752941767,0.23509082694848382,18,14,3,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,925,1000,0.9383903741836548,0.9273651937643687,0.3758147198658815,4.8858513832092285,0.9273651937643687,0.3758147198658815,1.1223124663035076,0.06457153027908713,1.1291431784629822,0.05851764934250643,0.1949472725391389,0.20177798469861352,18,14,3,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,975,1000,0.8450827524065971,0.6631236374378204,0.33243375194873154,3.8469343185424805,0.6631236374378204,0.33243375194873154,0.9555917878945669,0.05730014702498593,0.9410053119063377,0.09682772117155243,0.29246815045674646,0.2778816744685173,18,15,4,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,950,1000,0.715218722820282,0.6406631171703339,0.338421294937535,3.852675676345825,0.6406631171703339,0.338421294937535,0.9254168669382731,0.08347389308791965,0.897587887942791,0.09504246757802819,0.2847537497679392,0.2569247707724571,18,15,4,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,900,1000,0.8697923719882965,0.6911092003186544,0.31651867764182223,3.809504270553589,0.6911092003186544,0.31651867764182223,0.9568866888682047,0.07427106293535855,0.9672869145870209,0.07477346139750109,0.2657774885495503,0.27617771426836646,18,15,4,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,975,1000,0.6619613170623779,0.6847107410430908,0.3349602809009894,2.555488348007202,0.6847107410430908,0.3349602809009894,1.10824720064799,0.03133855607166352,1.1403156518936157,0.06331377786444027,0.42353645960489916,0.4556049108505249,19,1,1,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,925,1000,0.7292392998933792,0.769145687421163,0.35429471457966766,2.531205654144287,0.769145687421163,0.35429471457966766,1.1785002946853638,0.039071104949871656,1.1788509488105774,0.055458135765718126,0.4093546072642008,0.40970526138941443,19,1,1,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,625,875,0.6240102052688599,0.61531929175059,0.3624866883379342,1.5163443088531494,0.61531929175059,0.3624866883379342,0.9947870175043741,0.034234926521130825,1.0053414702415466,0.05460576983714926,0.3794677257537842,0.39002217849095666,19,1,1,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,1000,1000,1.2506345510482788,1.113145152727763,0.3840768327629419,6.221716403961182,1.113145152727763,0.3840768327629419,1.4557361205418904,0.04484107620115746,1.4357406497001648,0.05968623638886835,0.34259096781412746,0.32259549697240186,19,2,1,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,900,1000,1.1476185321807861,1.0198476910591125,0.3949105936776485,5.3917694091796875,1.0198476910591125,0.3949105936776485,1.3674848079681396,0.024659212899278568,1.3477123975753784,0.07040869701450991,0.3476371169090271,0.32786470651626587,19,2,1,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,850,1000,1.252627968788147,1.104656179745992,0.41190059009952246,5.2550764083862305,1.104656179745992,0.41190059009952246,1.4575948317845662,0.08691701666153778,1.4336591362953186,0.06390816277269705,0.3529386520385742,0.32900295654932665,19,2,1,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,975,1000,0.8543150424957275,0.8033146460851034,0.37320010808541687,3.7107911109924316,0.8033146460851034,0.37320010808541687,1.0078638593355815,0.07230294583453588,1.0847459509968758,0.05771087272257104,0.20454921325047815,0.2814313049117724,19,3,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,725,975,0.8175840079784393,0.6371844609578451,0.4913181307656736,3.3259997367858887,0.6371844609578451,0.4913181307656736,0.9282122453053793,0.141933899158158,1.0338788628578186,0.06926809109590747,0.2910277843475342,0.3966944018999735,19,3,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,875,1000,0.8317054510116577,0.7111360530058543,0.45266563828612044,3.677934169769287,0.7111360530058543,0.45266563828612044,0.9938399394353231,0.09801342558590817,1.0589300245046616,0.06420433054566392,0.28270388642946886,0.3477939714988073,19,3,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,750,1000,1.0531190633773804,0.9599615732828776,0.21782117711032162,3.5592410564422607,0.9599615732828776,0.21782117711032162,1.16287096341451,0.0456602261715525,1.0252107977867126,0.26244365089083826,0.20290939013163245,0.06524922450383508,19,4,1,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,1000,1000,1.201722726225853,1.1148708860079448,0.2214743097563739,4.77398157119751,1.1148708860079448,0.2214743097563739,1.3983624776204426,0.08340087427734479,1.2208183482289314,0.17272060511259557,0.2834915916124978,0.10594746222098661,19,4,1,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,875,1000,1.0805835723876953,1.0864839951197307,0.23156520171949133,4.259801864624023,1.0864839951197307,0.23156520171949133,1.2720992962519329,0.05467711716763255,1.23539137840271,0.07308455334310136,0.18561530113220215,0.14890738328297926,19,4,1,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,975,1000,0.7039094753563404,0.7083341379960378,0.3727791099301722,2.510897397994995,0.7083341379960378,0.3727791099301722,1.1686523755391438,0.052028784063416926,1.2216516733169556,0.07186767335547356,0.46031823754310597,0.5133175353209177,19,5,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,1000,1000,0.6728087514638901,0.6718127677838007,0.29104708079295943,2.4574592113494873,0.6718127677838007,0.29104708079295943,1.0703537066777546,0.02283986891554376,1.0929160118103027,0.06049018508655973,0.3985409388939539,0.421103244026502,19,5,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,950,1000,0.6541783809661865,0.6720584630966187,0.29762986975491623,2.4972167015075684,0.6720584630966187,0.29762986975491623,1.1329678297042847,0.022460080620910875,1.183664083480835,0.07146858716673887,0.460909366607666,0.5116056203842163,19,5,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,925,1000,1.1154594421386719,0.8411035935084025,0.3801770308285985,4.58524751663208,0.8411035935084025,0.3801770308285985,1.110565463701884,0.08604075755058568,1.1465368866920471,0.04165720470499041,0.26946187019348156,0.30543329318364465,19,6,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,900,1000,1.08726966381073,0.8763241271177927,0.40899581640808236,4.69957160949707,0.8763241271177927,0.40899581640808236,1.1458032131195068,0.08004937161345063,1.1679529547691345,0.07281254529923142,0.2694790860017141,0.2916288276513418,19,6,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,975,1000,1.136667475104332,0.9211110671361288,0.4019183747105948,5.306845664978027,0.9211110671361288,0.4019183747105948,1.1845244963963826,0.10548558325598549,1.2126216292381287,0.05344567768732316,0.2634134292602538,0.2915105621019999,19,6,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,975,1000,0.7159658744931221,0.6290974318981171,0.39862384615528595,3.4818947315216064,0.6290974318981171,0.39862384615528595,0.9744695425033569,0.05739699042688011,0.9720704406499863,0.07028354501392285,0.34537211060523987,0.3429730087518692,19,7,3,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,975,1000,0.6965864971280098,0.339509092271328,0.6985881531562264,3.3312323093414307,0.339509092271328,0.6985881531562264,0.9397542476654053,0.07713031052836049,0.9449304342269897,0.08304090819868863,0.6002451553940773,0.6054213419556618,19,7,3,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,900,1000,0.793977901339531,0.6939108371734619,0.3690840487837451,3.465735673904419,0.6939108371734619,0.3690840487837451,0.9583185513814291,0.06507767654959767,0.9847652912139893,0.04068811101295751,0.26440771420796716,0.29085445404052734,19,7,3,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,850,1000,0.9514585882425308,0.9710654815038046,0.17906615824156133,3.4369659423828125,0.9710654815038046,0.17906615824156133,1.2162543535232544,0.03238740651713458,1.1836740374565125,0.04381104607846291,0.24518887201944983,0.2126085559527079,19,8,1,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,900,1000,1.0441700220108032,1.0691402951876323,0.19840726372274156,4.20610237121582,1.0691402951876323,0.19840726372274156,1.389877478281657,0.03471723189284899,1.3270288109779358,0.09112299223954261,0.32073718309402466,0.2578885157903035,19,8,1,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,1000,1000,1.1201112270355225,1.0486621856689453,0.2642351778434093,4.523802757263184,1.0486621856689453,0.2642351778434093,1.476974089940389,0.04097692098172149,1.3498121500015259,0.16001691236623464,0.4283119042714436,0.30114996433258057,19,8,1,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,900,1000,0.7380836755037308,0.8312199910481771,0.28637556492799593,3.0526976585388184,0.8312199910481771,0.28637556492799593,1.236950953801473,0.06576130229339344,1.2210068702697754,0.05286207268177114,0.4057309627532958,0.38978687922159827,19,9,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,875,1000,0.7489598989486694,0.7347807089487711,0.24086497300671791,3.0875065326690674,0.7347807089487711,0.24086497300671791,1.1652710437774658,0.06120994641486169,1.0937789678573608,0.08381114969620221,0.4304903348286947,0.3589982589085897,19,9,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,900,1000,0.7600595504045486,0.7973231474558512,0.25431110233554566,3.2154009342193604,0.7973231474558512,0.25431110233554566,1.1854921976725261,0.0593708802888505,1.1708506345748901,0.033260384040433646,0.3881690502166749,0.37352748711903894,19,9,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,1000,1000,1.0933834314346313,1.0497631281614304,0.3101579576352926,5.2144622802734375,1.0497631281614304,0.3101579576352926,1.2804826100667317,0.07187715100708748,1.2744491696357727,0.10554071335687588,0.23071948190530134,0.22468604147434235,19,10,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,950,1000,1.1460394859313965,1.0019402454296749,0.33973563026667813,5.213398456573486,1.0019402454296749,0.33973563026667813,1.237074851989746,0.0787397940401785,1.236640751361847,0.09300134442676872,0.23513460656007124,0.23470050593217207,19,10,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
